tag,variant,tier,target,n_anomaly,n_total,detector,accuracy,fpr,precision,recall,f1,latency_s,auc_roc,auc_pr,event_detected,threshold,tp,tn,fp,fn
ecg_baseline_wander,1,easy,signal,1800,15000,ZScore,0.8651,0.017,0.0,0.0,0.0,,0.5353,0.2112,False,13181657142.856287,0,12976,224,1800
ecg_baseline_wander,1,easy,signal,1800,15000,RobustRollingZScore,0.8689,0.0126,0.0,0.0,0.0,,0.4298,0.0999,False,6597124.779675,0,13034,166,1800
ecg_baseline_wander,1,easy,signal,1800,15000,IsolationForest,0.9425,0.0544,0.6976,0.92,0.7935,0.972,0.9695,0.6991,True,0.610838,1656,12482,718,144
ecg_baseline_wander,1,easy,signal,1800,15000,Autoencoder,0.8533,0.1652,0.4495,0.9889,0.6181,0.389,0.9801,0.7952,True,0.798104,1780,11020,2180,20
ecg_baseline_wander,1,easy,signal,1800,15000,LOF,0.8066,0.219,0.3824,0.9944,0.5524,0.039,0.9816,0.7975,True,1.908788,1790,10309,2891,10
ecg_baseline_wander,2,easy,signal,1800,15000,ZScore,0.8673,0.0145,0.0,0.0,0.0,,0.5349,0.209,False,13181657142.856287,0,13009,191,1800
ecg_baseline_wander,2,easy,signal,1800,15000,RobustRollingZScore,0.8712,0.01,0.0,0.0,0.0,,0.483,0.1101,False,6597124.779675,0,13068,132,1800
ecg_baseline_wander,2,easy,signal,1800,15000,IsolationForest,0.9456,0.0552,0.7016,0.9511,0.8075,0.525,0.9812,0.8327,True,0.610838,1712,12472,728,88
ecg_baseline_wander,2,easy,signal,1800,15000,Autoencoder,0.829,0.1932,0.4118,0.9917,0.5819,0.292,0.9912,0.9537,True,0.798104,1785,10650,2550,15
ecg_baseline_wander,2,easy,signal,1800,15000,LOF,0.7591,0.2728,0.3318,0.9933,0.4974,0.214,0.9862,0.9231,True,1.908788,1788,9599,3601,12
ecg_baseline_wander,1,medium,signal,5700,15000,ZScore,0.6119,0.0131,0.0,0.0,0.0,,0.5323,0.5455,False,13181657142.856287,0,9178,122,5700
ecg_baseline_wander,1,medium,signal,5700,15000,RobustRollingZScore,0.6138,0.01,0.0,0.0,0.0,,0.4391,0.326,False,6597124.779675,0,9207,93,5700
ecg_baseline_wander,1,medium,signal,5700,15000,IsolationForest,0.7718,0.0724,0.8142,0.5175,0.6328,0.797,0.9233,0.7713,True,0.610838,2950,8627,673,2750
ecg_baseline_wander,1,medium,signal,5700,15000,Autoencoder,0.8481,0.2417,0.7161,0.9946,0.8326,0.603,0.935,0.8089,True,0.798104,5669,7052,2248,31
ecg_baseline_wander,1,medium,signal,5700,15000,LOF,0.8186,0.2897,0.678,0.9953,0.8066,0.506,0.9445,0.8539,True,1.908788,5673,6606,2694,27
ecg_baseline_wander,2,medium,signal,5700,15000,ZScore,0.6121,0.0127,0.0,0.0,0.0,,0.5303,0.5368,False,13181657142.856287,0,9182,118,5700
ecg_baseline_wander,2,medium,signal,5700,15000,RobustRollingZScore,0.6141,0.0096,0.0,0.0,0.0,,0.4311,0.3226,False,6597124.779675,0,9211,89,5700
ecg_baseline_wander,2,medium,signal,5700,15000,IsolationForest,0.7672,0.0723,0.8108,0.5053,0.6226,1.283,0.9235,0.7684,True,0.610838,2880,8628,672,2820
ecg_baseline_wander,2,medium,signal,5700,15000,Autoencoder,0.8624,0.2185,0.7361,0.9944,0.846,0.622,0.9314,0.7968,True,0.798104,5668,7268,2032,32
ecg_baseline_wander,2,medium,signal,5700,15000,LOF,0.8435,0.2491,0.7099,0.9946,0.8284,0.467,0.9421,0.8453,True,1.908788,5669,6983,2317,31
ecg_baseline_wander,1,hard,signal,9300,15000,ZScore,0.3778,0.0098,0.2911,0.0025,0.0049,2.042,0.5434,0.67,True,13181657142.856287,23,5644,56,9277
ecg_baseline_wander,1,hard,signal,9300,15000,RobustRollingZScore,0.3785,0.0089,0.3544,0.003,0.006,0.311,0.5143,0.6148,True,6597124.779675,28,5649,51,9272
ecg_baseline_wander,1,hard,signal,9300,15000,IsolationForest,0.3987,0.1126,0.5895,0.0991,0.1697,0.408,0.7802,0.7399,True,0.610838,922,5058,642,8378
ecg_baseline_wander,1,hard,signal,9300,15000,Autoencoder,0.8231,0.3439,0.8145,0.9254,0.8664,0.389,0.7687,0.7206,True,0.798104,8606,3740,1960,694
ecg_baseline_wander,1,hard,signal,9300,15000,LOF,0.8173,0.3793,0.8014,0.9378,0.8642,0.719,0.79,0.749,True,1.908788,8722,3538,2162,578
ecg_baseline_wander,2,hard,signal,9300,15000,ZScore,0.3732,0.0179,0.0,0.0,0.0,,0.5745,0.7817,False,13181657142.856287,0,5598,102,9300
ecg_baseline_wander,2,hard,signal,9300,15000,RobustRollingZScore,0.376,0.0105,0.0,0.0,0.0,,0.4829,0.5675,False,6597124.779675,0,5640,60,9300
ecg_baseline_wander,2,hard,signal,9300,15000,IsolationForest,0.4259,0.0925,0.6975,0.1306,0.2201,1.381,0.8834,0.8311,True,0.610838,1215,5173,527,8085
ecg_baseline_wander,2,hard,signal,9300,15000,Autoencoder,0.9518,0.1119,0.9352,0.9909,0.9623,0.661,0.9098,0.8629,True,0.798104,9215,5062,638,85
ecg_baseline_wander,2,hard,signal,9300,15000,LOF,0.9516,0.1046,0.939,0.986,0.9619,0.389,0.9346,0.9073,True,1.908788,9170,5104,596,130
ecg_electrode_dropout,1,easy,signal,1800,15000,ZScore,0.8651,0.017,0.0,0.0,0.0,,0.6354,0.1862,False,13181657142.856287,0,12976,224,1800
ecg_electrode_dropout,1,easy,signal,1800,15000,RobustRollingZScore,0.869,0.0129,0.0286,0.0028,0.0051,1.906,0.3564,0.0939,True,6597124.779675,5,13030,170,1795
ecg_electrode_dropout,1,easy,signal,1800,15000,IsolationForest,0.8379,0.0545,0.1089,0.0489,0.0675,3.169,0.9077,0.3815,True,0.610838,88,12480,720,1712
ecg_electrode_dropout,1,easy,signal,1800,15000,Autoencoder,0.8491,0.1671,0.4412,0.9678,0.6061,1.128,0.9053,0.3819,True,0.798104,1742,10994,2206,58
ecg_electrode_dropout,1,easy,signal,1800,15000,LOF,0.8051,0.2211,0.3807,0.9967,0.551,0.0,0.8893,0.351,True,1.908788,1794,10282,2918,6
ecg_electrode_dropout,2,easy,signal,1800,15000,ZScore,0.8665,0.0155,0.0049,0.0006,0.001,1.672,0.5615,0.1684,True,13181657142.856287,1,12996,204,1799
