tag,variant,tier,target,n_anomaly,n_total,detector,accuracy,fpr,precision,recall,f1,latency_s,auc_roc,auc_pr,event_detected,threshold,tp,tn,fp,fn
ecg_electrode_dropout,2,medium,signal,5700,15000,ZScore,0.6123,0.0124,0.0,0.0,0.0,,0.6856,0.5949,False,3121971428.571226,0,9185,115,5700
ecg_electrode_dropout,2,medium,signal,5700,15000,RobustRollingZScore,0.615,0.0111,0.2137,0.0049,0.0096,1.789,0.416,0.3332,True,1282774.262715,28,9197,103,5672
ecg_electrode_dropout,2,medium,signal,5700,15000,IsolationForest,0.7357,0.0114,0.9456,0.3232,0.4817,1.283,0.9815,0.9386,True,0.573679,1842,9194,106,3858
ecg_electrode_dropout,2,medium,signal,5700,15000,Autoencoder,0.9794,0.0282,0.9557,0.9918,0.9734,0.914,0.9899,0.9534,True,0.768711,5653,9038,262,47
ecg_electrode_dropout,2,medium,signal,5700,15000,LOF,0.9855,0.0104,0.9829,0.9789,0.9809,1.089,0.9952,0.9796,True,2.311338,5580,9203,97,120
ecg_electrode_dropout,1,hard,signal,9300,15000,ZScore,0.3765,0.0102,0.0794,0.0005,0.0011,1.808,0.5341,0.7532,True,3121971428.571226,5,5642,58,9295
ecg_electrode_dropout,1,hard,signal,9300,15000,RobustRollingZScore,0.3771,0.0144,0.3223,0.0042,0.0083,1.731,0.3884,0.5556,True,1282774.262715,39,5618,82,9261
ecg_electrode_dropout,1,hard,signal,9300,15000,IsolationForest,0.5903,0.0344,0.9447,0.3602,0.5216,1.731,0.956,0.9359,True,0.573679,3350,5504,196,5950
ecg_electrode_dropout,1,hard,signal,9300,15000,Autoencoder,0.9483,0.1244,0.9287,0.9929,0.9597,0.992,0.9705,0.9466,True,0.768711,9234,4991,709,66
ecg_electrode_dropout,1,hard,signal,9300,15000,LOF,0.9224,0.1291,0.9234,0.954,0.9384,1.069,0.9517,0.9368,True,2.311338,8872,4964,736,428
ecg_electrode_dropout,2,hard,signal,9300,15000,ZScore,0.3908,0.0032,0.9091,0.0194,0.0379,54.269,0.7072,0.7696,True,3121971428.571226,180,5682,18,9120
ecg_electrode_dropout,2,hard,signal,9300,15000,RobustRollingZScore,0.3829,0.0137,0.61,0.0131,0.0257,1.886,0.3612,0.5515,True,1282774.262715,122,5622,78,9178
ecg_electrode_dropout,2,hard,signal,9300,15000,IsolationForest,0.3935,0.0223,0.7215,0.0354,0.0674,1.906,0.9022,0.8762,True,0.573679,329,5573,127,8971
ecg_electrode_dropout,2,hard,signal,9300,15000,Autoencoder,0.9651,0.0804,0.9527,0.9929,0.9724,1.283,0.9607,0.9309,True,0.768711,9234,5242,458,66
ecg_electrode_dropout,2,hard,signal,9300,15000,LOF,0.7584,0.0712,0.9374,0.654,0.7705,1.439,0.9357,0.9424,True,2.311338,6082,5294,406,3218
ecg_emg_burst,1,easy,signal,1800,15000,ZScore,0.942,0.0193,0.8229,0.6583,0.7315,0.836,0.87,0.7237,True,3121971428.571226,1185,12945,255,615
ecg_emg_burst,1,easy,signal,1800,15000,RobustRollingZScore,0.8948,0.0161,0.6713,0.2417,0.3554,0.719,0.5872,0.3592,True,1282774.262715,435,12987,213,1365
ecg_emg_burst,1,easy,signal,1800,15000,IsolationForest,0.9738,0.0296,0.8214,0.9989,0.9015,0.039,0.9988,0.9885,True,0.573679,1798,12809,391,2
ecg_emg_burst,1,easy,signal,1800,15000,Autoencoder,0.9133,0.0985,0.5806,1.0,0.7347,0.0,0.9997,0.9975,True,0.768711,1800,11900,1300,0
ecg_emg_burst,1,easy,signal,1800,15000,LOF,0.8914,0.1231,0.525,0.9978,0.688,0.0,0.9957,0.9532,True,2.311338,1796,11575,1625,4
ecg_emg_burst,2,easy,signal,1800,15000,ZScore,0.9509,0.0136,0.8736,0.6911,0.7717,0.194,0.9224,0.7876,True,3121971428.571226,1244,13020,180,556
ecg_emg_burst,2,easy,signal,1800,15000,RobustRollingZScore,0.9057,0.0136,0.7587,0.3144,0.4446,0.019,0.6973,0.4864,True,1282774.262715,566,13020,180,1234
ecg_emg_burst,2,easy,signal,1800,15000,IsolationForest,0.9745,0.0288,0.8254,0.9983,0.9037,0.0,0.9979,0.9817,True,0.573679,1797,12820,380,3
ecg_emg_burst,2,easy,signal,1800,15000,Autoencoder,0.9315,0.0778,0.6367,1.0,0.778,0.0,0.9987,0.9863,True,0.768711,1800,12173,1027,0
ecg_emg_burst,2,easy,signal,1800,15000,LOF,0.9195,0.0911,0.5989,0.9978,0.7485,0.0,0.993,0.8862,True,2.311338,1796,11997,1203,4
ecg_emg_burst,1,medium,signal,5700,15000,ZScore,0.8397,0.0155,0.9598,0.6033,0.7409,1.75,0.9053,0.8657,True,3121971428.571226,3439,9156,144,2261
ecg_emg_burst,1,medium,signal,5700,15000,RobustRollingZScore,0.7144,0.0144,0.9204,0.2719,0.4198,0.544,0.64,0.6463,True,1282774.262715,1550,9166,134,4150
ecg_emg_burst,1,medium,signal,5700,15000,IsolationForest,0.9773,0.0358,0.9447,0.9986,0.9709,0.039,0.9973,0.9937,True,0.573679,5692,8967,333,8
ecg_emg_burst,1,medium,signal,5700,15000,Autoencoder,0.9356,0.1039,0.8551,1.0,0.9219,0.0,0.998,0.9943,True,0.768711,5700,8334,966,0
ecg_emg_burst,1,medium,signal,5700,15000,LOF,0.9158,0.1334,0.8206,0.9961,0.8999,0.058,0.994,0.9774,True,2.311338,5678,8059,1241,22
ecg_emg_burst,2,medium,signal,5700,15000,ZScore,0.8215,0.0238,0.9362,0.5691,0.7079,0.506,0.7883,0.7837,True,3121971428.571226,3244,9079,221,2456
ecg_emg_burst,2,medium,signal,5700,15000,RobustRollingZScore,0.7173,0.0209,0.895,0.29,0.4381,0.506,0.6185,0.6329,True,1282774.262715,1653,9106,194,4047
ecg_emg_burst,2,medium,signal,5700,15000,IsolationForest,0.9768,0.0366,0.9436,0.9986,0.9703,0.019,0.998,0.9948,True,0.573679,5692,8960,340,8
ecg_emg_burst,2,medium,signal,5700,15000,Autoencoder,0.9153,0.1367,0.8177,1.0,0.8997,0.0,0.999,0.9966,True,0.768711,5700,8029,1271,0
ecg_emg_burst,2,medium,signal,5700,15000,LOF,0.8921,0.1709,0.7811,0.9947,0.8751,0.0,0.9941,0.9873,True,2.311338,5670,7711,1589,30
ecg_emg_burst,1,hard,signal,9300,15000,ZScore,0.6315,0.0049,0.9927,0.4086,0.5789,2.1,0.9175,0.9395,True,3121971428.571226,3800,5672,28,5500
ecg_emg_burst,1,hard,signal,9300,15000,RobustRollingZScore,0.5114,0.0104,0.9718,0.2183,0.3565,0.719,0.646,0.7907,True,1282774.262715,2030,5641,59,7270
ecg_emg_burst,1,hard,signal,9300,15000,IsolationForest,0.9893,0.0221,0.9866,0.9963,0.9914,0.194,0.9953,0.9947,True,0.573679,9266,5574,126,34
ecg_emg_burst,1,hard,signal,9300,15000,Autoencoder,0.9852,0.0389,0.9767,1.0,0.9882,0.0,0.9937,0.9929,True,0.768711,9300,5478,222,0
ecg_emg_burst,1,hard,signal,9300,15000,LOF,0.9841,0.0286,0.9826,0.9918,0.9872,0.0,0.9902,0.9852,True,2.311338,9224,5537,163,76
ecg_emg_burst,2,hard,signal,9300,15000,ZScore,0.6173,0.0018,0.9972,0.3838,0.5542,0.972,0.9119,0.9352,True,3121971428.571226,3569,5690,10,5731
ecg_emg_burst,2,hard,signal,9300,15000,RobustRollingZScore,0.5075,0.013,0.9641,0.2135,0.3496,0.972,0.6237,0.7768,True,1282774.262715,1986,5626,74,7314
ecg_emg_burst,2,hard,signal,9300,15000,IsolationForest,0.9883,0.0223,0.9865,0.9947,0.9906,0.194,0.9974,0.9968,True,0.573679,9251,5573,127,49
ecg_emg_burst,2,hard,signal,9300,15000,Autoencoder,0.9822,0.0467,0.9722,0.9999,0.9858,0.019,0.997,0.9962,True,0.768711,9299,5434,266,1
ecg_emg_burst,2,hard,signal,9300,15000,LOF,0.9778,0.0432,0.974,0.9906,0.9822,0.0,0.9902,0.9873,True,2.311338,9213,5454,246,87
ecg_powerline_noise,1,easy,signal,1800,15000,ZScore,0.9786,0.0187,0.8748,0.9589,0.9149,0.661,0.9833,0.9376,True,3121971428.571226,1726,12953,247,74
ecg_powerline_noise,1,easy,signal,1800,15000,RobustRollingZScore,0.8673,0.016,0.0866,0.0111,0.0197,0.661,0.3655,0.099,True,1282774.262715,20,12989,211,1780
ecg_powerline_noise,1,easy,signal,1800,15000,IsolationForest,0.9724,0.0283,0.825,0.9772,0.8947,0.661,0.9877,0.9227,True,0.573679,1759,12827,373,41
ecg_powerline_noise,1,easy,signal,1800,15000,Autoencoder,0.9111,0.0995,0.5754,0.9894,0.7277,0.369,0.9957,0.9385,True,0.768711,1781,11886,1314,19
ecg_powerline_noise,1,easy,signal,1800,15000,LOF,0.8899,0.1223,0.522,0.98,0.6812,0.253,0.9906,0.9229,True,2.311338,1764,11585,1615,36
ecg_powerline_noise,2,easy,signal,1800,15000,ZScore,0.9782,0.0187,0.8744,0.9556,0.9132,0.642,0.9782,0.934,True,3121971428.571226,1720,12953,247,80
ecg_powerline_noise,2,easy,signal,1800,15000,RobustRollingZScore,0.8676,0.0157,0.0921,0.0117,0.0207,0.564,0.3654,0.1013,True,1282774.262715,21,12993,207,1779
ecg_powerline_noise,2,easy,signal,1800,15000,IsolationForest,0.9723,0.028,0.8262,0.9744,0.8942,0.583,0.9822,0.9223,True,0.573679,1754,12831,369,46
ecg_powerline_noise,2,easy,signal,1800,15000,Autoencoder,0.9114,0.0991,0.5763,0.9883,0.7281,0.408,0.9953,0.9385,True,0.768711,1779,11892,1308,21
ecg_powerline_noise,2,easy,signal,1800,15000,LOF,0.8895,0.1225,0.521,0.9772,0.6797,0.564,0.9877,0.8979,True,2.311338,1759,11583,1617,41
ecg_powerline_noise,1,medium,signal,5700,15000,ZScore,0.9682,0.0181,0.9698,0.9458,0.9576,1.342,0.9747,0.9625,True,3121971428.571226,5391,9132,168,309
ecg_powerline_noise,1,medium,signal,5700,15000,RobustRollingZScore,0.6193,0.016,0.4808,0.0242,0.0461,1.342,0.3728,0.3318,True,1282774.262715,138,9151,149,5562
ecg_powerline_noise,1,medium,signal,5700,15000,IsolationForest,0.9643,0.0368,0.9415,0.9661,0.9537,0.564,0.9803,0.9476,True,0.573679,5507,8958,342,193
ecg_powerline_noise,1,medium,signal,5700,15000,Autoencoder,0.9119,0.1343,0.8184,0.9872,0.8949,0.836,0.9918,0.9708,True,0.768711,5627,8051,1249,73
ecg_powerline_noise,1,medium,signal,5700,15000,LOF,0.8641,0.1741,0.7653,0.9263,0.8382,0.272,0.9714,0.9576,True,2.311338,5280,7681,1619,420
ecg_powerline_noise,2,medium,signal,5700,15000,ZScore,0.9739,0.012,0.9798,0.9511,0.9652,0.719,0.9829,0.9752,True,3121971428.571226,5421,9188,112,279
ecg_powerline_noise,2,medium,signal,5700,15000,RobustRollingZScore,0.6209,0.014,0.5255,0.0253,0.0482,0.719,0.3863,0.3393,True,1282774.262715,144,9170,130,5556
ecg_powerline_noise,2,medium,signal,5700,15000,IsolationForest,0.9647,0.0356,0.9433,0.9653,0.9541,0.719,0.9836,0.96,True,0.573679,5502,8969,331,198
ecg_powerline_noise,2,medium,signal,5700,15000,Autoencoder,0.9206,0.1215,0.8331,0.9893,0.9045,0.603,0.9934,0.9733,True,0.768711,5639,8170,1130,61
ecg_powerline_noise,2,medium,signal,5700,15000,LOF,0.8728,0.1612,0.7792,0.9282,0.8472,0.156,0.975,0.9625,True,2.311338,5291,7801,1499,409
ecg_powerline_noise,1,hard,signal,9300,15000,ZScore,0.8381,0.0042,0.9965,0.7415,0.8503,1.4,0.9707,0.9794,True,3121971428.571226,6896,5676,24,2404
ecg_powerline_noise,1,hard,signal,9300,15000,RobustRollingZScore,0.4183,0.0086,0.9271,0.067,0.1249,1.789,0.4844,0.6351,True,1282774.262715,623,5651,49,8677
ecg_powerline_noise,1,hard,signal,9300,15000,IsolationForest,0.8979,0.0195,0.9861,0.8472,0.9114,0.681,0.9847,0.9833,True,0.573679,7879,5589,111,1421
ecg_powerline_noise,1,hard,signal,9300,15000,Autoencoder,0.955,0.0353,0.9777,0.949,0.9632,1.167,0.9872,0.9797,True,0.768711,8826,5499,201,474
ecg_powerline_noise,1,hard,signal,9300,15000,LOF,0.9113,0.0239,0.9835,0.8715,0.9241,0.058,0.9877,0.9905,True,2.311338,8105,5564,136,1195
ecg_powerline_noise,2,hard,signal,9300,15000,ZScore,0.8293,0.0128,0.9894,0.7326,0.8418,1.789,0.9124,0.9458,True,3121971428.571226,6813,5627,73,2487
ecg_powerline_noise,2,hard,signal,9300,15000,RobustRollingZScore,0.4127,0.0158,0.8657,0.0624,0.1163,1.206,0.4582,0.62,True,1282774.262715,580,5610,90,8720
ecg_powerline_noise,2,hard,signal,9300,15000,IsolationForest,0.8699,0.0281,0.9791,0.8074,0.885,1.206,0.9653,0.97,True,0.573679,7509,5540,160,1791
ecg_powerline_noise,2,hard,signal,9300,15000,Autoencoder,0.9185,0.0921,0.9425,0.9251,0.9337,1.206,0.9712,0.9698,True,0.768711,8603,5175,525,697
ecg_powerline_noise,2,hard,signal,9300,15000,LOF,0.8662,0.1112,0.9259,0.8524,0.8876,0.836,0.9488,0.968,True,2.311338,7927,5066,634,1373
ecg_amplitude_scale,1,easy,signal,1800,15000,ZScore,0.874,0.0109,0.2727,0.03,0.0541,3.15,0.647,0.1762,True,3121971428.571226,54,13056,144,1746
ecg_amplitude_scale,1,easy,signal,1800,15000,RobustRollingZScore,0.8702,0.0137,0.1581,0.0189,0.0337,11.219,0.5629,0.1375,True,1282774.262715,34,13019,181,1766
ecg_amplitude_scale,1,easy,signal,1800,15000,IsolationForest,0.8999,0.0174,0.697,0.2939,0.4134,0.0,0.7444,0.4472,True,0.573679,529,12970,230,1271
ecg_amplitude_scale,1,easy,signal,1800,15000,Autoencoder,0.8751,0.0786,0.4815,0.535,0.5068,0.0,0.8695,0.5751,True,0.768711,963,12163,1037,837
ecg_amplitude_scale,1,easy,signal,1800,15000,LOF,0.8475,0.0872,0.3655,0.3683,0.3669,0.097,0.8446,0.397,True,2.311338,663,12049,1151,1137
ecg_amplitude_scale,2,easy,signal,1800,15000,ZScore,0.8815,0.0067,0.5578,0.0617,0.1111,6.436,0.5528,0.1823,True,3121971428.571226,111,13112,88,1689
ecg_amplitude_scale,2,easy,signal,1800,15000,RobustRollingZScore,0.8713,0.0133,0.2009,0.0244,0.0436,0.797,0.5118,0.1321,True,1282774.262715,44,13025,175,1756
ecg_amplitude_scale,2,easy,signal,1800,15000,IsolationForest,0.8661,0.0223,0.2257,0.0478,0.0789,0.331,0.6815,0.2023,True,0.573679,86,12905,295,1714
ecg_amplitude_scale,2,easy,signal,1800,15000,Autoencoder,0.8313,0.0906,0.2804,0.2589,0.2692,0.331,0.7592,0.2476,True,0.768711,466,12004,1196,1334
ecg_amplitude_scale,2,easy,signal,1800,15000,LOF,0.8096,0.1189,0.2466,0.2856,0.2647,3.267,0.771,0.2299,True,2.311338,514,11630,1570,1286
ecg_amplitude_scale,1,medium,signal,5700,15000,ZScore,0.6226,0.0086,0.598,0.0209,0.0403,54.561,0.5248,0.4013,True,3121971428.571226,119,9220,80,5581
ecg_amplitude_scale,1,medium,signal,5700,15000,RobustRollingZScore,0.6178,0.0137,0.4253,0.0165,0.0318,9.45,0.5029,0.3888,True,1282774.262715,94,9173,127,5606
ecg_amplitude_scale,1,medium,signal,5700,15000,IsolationForest,0.6053,0.0295,0.1621,0.0093,0.0176,1.594,0.6846,0.4597,True,0.573679,53,9026,274,5647
ecg_amplitude_scale,1,medium,signal,5700,15000,Autoencoder,0.5735,0.1197,0.2716,0.0728,0.1148,1.419,0.7599,0.5148,True,0.768711,415,8187,1113,5285
ecg_amplitude_scale,1,medium,signal,5700,15000,LOF,0.69,0.1532,0.6346,0.4342,0.5156,1.575,0.8112,0.6248,True,2.311338,2475,7875,1425,3225
ecg_amplitude_scale,2,medium,signal,5700,15000,ZScore,0.6175,0.0127,0.404,0.014,0.0271,0.311,0.7849,0.6136,True,3121971428.571226,80,9182,118,5620
ecg_amplitude_scale,2,medium,signal,5700,15000,RobustRollingZScore,0.6202,0.0114,0.507,0.0191,0.0369,3.228,0.5929,0.4569,True,1282774.262715,109,9194,106,5591
ecg_amplitude_scale,2,medium,signal,5700,15000,IsolationForest,0.6501,0.0111,0.8432,0.0972,0.1743,0.097,0.773,0.643,True,0.573679,554,9197,103,5146
ecg_amplitude_scale,2,medium,signal,5700,15000,Autoencoder,0.7159,0.0246,0.8793,0.2926,0.4391,0.078,0.8529,0.7559,True,0.768711,1668,9071,229,4032
ecg_amplitude_scale,2,medium,signal,5700,15000,LOF,0.7303,0.0088,0.9549,0.3047,0.462,0.117,0.9502,0.9002,True,2.311338,1737,9218,82,3963
ecg_amplitude_scale,1,hard,signal,9300,15000,ZScore,0.3927,0.0007,0.9798,0.0209,0.0409,45.286,0.7233,0.7931,True,3121971428.571226,194,5696,4,9106
ecg_amplitude_scale,1,hard,signal,9300,15000,RobustRollingZScore,0.3876,0.0088,0.7664,0.0176,0.0345,0.175,0.5673,0.6789,True,1282774.262715,164,5650,50,9136
ecg_amplitude_scale,1,hard,signal,9300,15000,IsolationForest,0.3775,0.0211,0.4059,0.0088,0.0173,45.286,0.6854,0.6834,True,0.573679,82,5580,120,9218
ecg_amplitude_scale,1,hard,signal,9300,15000,Autoencoder,0.4044,0.0635,0.6679,0.0783,0.1401,45.169,0.7078,0.7235,True,0.768711,728,5338,362,8572
ecg_amplitude_scale,1,hard,signal,9300,15000,LOF,0.4483,0.0544,0.8116,0.1435,0.2439,5.872,0.7874,0.8124,True,2.311338,1335,5390,310,7965
ecg_amplitude_scale,2,hard,signal,9300,15000,ZScore,0.3855,0.0102,0.7071,0.0151,0.0295,95.2,0.4818,0.6125,True,3121971428.571226,140,5642,58,9160
ecg_amplitude_scale,2,hard,signal,9300,15000,RobustRollingZScore,0.3825,0.0156,0.588,0.0137,0.0267,1.692,0.5016,0.6215,True,1282774.262715,127,5611,89,9173
ecg_amplitude_scale,2,hard,signal,9300,15000,IsolationForest,0.3938,0.0389,0.659,0.0461,0.0862,1.731,0.477,0.5983,True,0.573679,429,5478,222,8871
ecg_amplitude_scale,2,hard,signal,9300,15000,Autoencoder,0.391,0.1356,0.5482,0.1009,0.1704,13.378,0.5037,0.6024,True,0.768711,938,4927,773,8362
ecg_amplitude_scale,2,hard,signal,9300,15000,LOF,0.3669,0.1739,0.4451,0.0855,0.1434,9.061,0.4433,0.5587,True,2.311338,795,4709,991,8505
ecg_lead_inversion,1,easy,signal,1800,15000,ZScore,0.8695,0.0135,0.101,0.0111,0.02,4.258,0.701,0.1888,True,3121971428.571226,20,13022,178,1780
ecg_lead_inversion,1,easy,signal,1800,15000,RobustRollingZScore,0.8713,0.013,0.1925,0.0228,0.0407,4.258,0.541,0.1419,True,1282774.262715,41,13028,172,1759
ecg_lead_inversion,1,easy,signal,1800,15000,IsolationForest,0.8729,0.0188,0.3625,0.0783,0.1288,3.189,0.8149,0.2847,True,0.573679,141,12952,248,1659
ecg_lead_inversion,1,easy,signal,1800,15000,Autoencoder,0.9218,0.0688,0.6283,0.8528,0.7235,0.0,0.9663,0.7523,True,0.768711,1535,12292,908,265
ecg_lead_inversion,1,easy,signal,1800,15000,LOF,0.862,0.088,0.4342,0.495,0.4626,0.0,0.8855,0.446,True,2.311338,891,12039,1161,909
ecg_lead_inversion,2,easy,signal,1800,15000,ZScore,0.8693,0.0136,0.096,0.0106,0.019,5.658,0.7459,0.2128,True,3121971428.571226,19,13021,179,1781
