tag,variant,tier,target,n_anomaly,n_total,detector,accuracy,fpr,precision,recall,f1,latency_s,auc_roc,auc_pr,event_detected,threshold,tp,tn,fp,fn
ecg_baseline_wander,1,easy,signal,1800,15000,ZScore,0.8721,0.0098,0.078,0.0061,0.0113,4.919,0.8428,0.2721,True,20.575622,11,13070,130,1789
ecg_baseline_wander,1,easy,signal,1800,15000,RobustRollingZScore,0.8416,0.0442,0.0135,0.0044,0.0067,3.811,0.4978,0.1118,True,549760.398306,8,12616,584,1792
ecg_baseline_wander,1,easy,signal,1800,15000,IsolationForest,0.9305,0.0647,0.6535,0.895,0.7555,0.039,0.9632,0.6683,True,0.516448,1611,12346,854,189
ecg_baseline_wander,1,easy,signal,1800,15000,Autoencoder,0.9105,0.1014,0.5729,0.9978,0.7279,0.0,0.9855,0.8394,True,0.389657,1796,11861,1339,4
ecg_baseline_wander,1,easy,signal,1800,15000,LOF,0.8941,0.0455,0.5747,0.4511,0.5054,0.0,0.9102,0.5629,True,1.833282,812,12599,601,988
ecg_baseline_wander,2,easy,signal,1800,15000,ZScore,0.873,0.0093,0.1277,0.01,0.0185,2.897,0.8206,0.2506,True,20.575622,18,13077,123,1782
ecg_baseline_wander,2,easy,signal,1800,15000,RobustRollingZScore,0.8372,0.0486,0.0,0.0,0.0,,0.4936,0.111,False,549760.398306,0,12558,642,1800
ecg_baseline_wander,2,easy,signal,1800,15000,IsolationForest,0.9106,0.0783,0.5908,0.8294,0.6901,0.933,0.9431,0.5637,True,0.516448,1493,12166,1034,307
ecg_baseline_wander,2,easy,signal,1800,15000,Autoencoder,0.8855,0.1283,0.512,0.9872,0.6743,0.292,0.9845,0.8893,True,0.389657,1777,11506,1694,23
ecg_baseline_wander,2,easy,signal,1800,15000,LOF,0.9284,0.0623,0.6532,0.86,0.7424,1.011,0.9606,0.8268,True,1.833282,1548,12378,822,252
ecg_baseline_wander,1,medium,signal,5700,15000,ZScore,0.6167,0.0102,0.3214,0.0079,0.0154,5.464,0.7632,0.523,True,20.575622,45,9205,95,5655
ecg_baseline_wander,1,medium,signal,5700,15000,RobustRollingZScore,0.5977,0.0517,0.2341,0.0258,0.0465,0.661,0.5302,0.3703,True,549760.398306,147,8819,481,5553
ecg_baseline_wander,1,medium,signal,5700,15000,IsolationForest,0.7012,0.0934,0.706,0.3661,0.4822,0.875,0.8782,0.6974,True,0.516448,2087,8431,869,3613
ecg_baseline_wander,1,medium,signal,5700,15000,Autoencoder,0.8116,0.1215,0.7799,0.7025,0.7392,0.817,0.8947,0.7591,True,0.389657,4004,8170,1130,1696
ecg_baseline_wander,1,medium,signal,5700,15000,LOF,0.7101,0.0339,0.8411,0.2925,0.434,0.642,0.863,0.7681,True,1.833282,1667,8985,315,4033
ecg_baseline_wander,2,medium,signal,5700,15000,ZScore,0.6167,0.0102,0.3214,0.0079,0.0154,0.544,0.7833,0.5451,True,20.575622,45,9205,95,5655
ecg_baseline_wander,2,medium,signal,5700,15000,RobustRollingZScore,0.6033,0.0459,0.2919,0.0309,0.0558,0.331,0.566,0.3963,True,549760.398306,176,8873,427,5524
ecg_baseline_wander,2,medium,signal,5700,15000,IsolationForest,0.7315,0.0845,0.7578,0.4314,0.5498,0.486,0.8929,0.7468,True,0.516448,2459,8514,786,3241
ecg_baseline_wander,2,medium,signal,5700,15000,Autoencoder,0.8239,0.1094,0.8003,0.7151,0.7553,0.389,0.9077,0.7834,True,0.389657,4076,8283,1017,1624
ecg_baseline_wander,2,medium,signal,5700,15000,LOF,0.7187,0.031,0.8599,0.3102,0.4559,0.486,0.8775,0.7927,True,1.833282,1768,9012,288,3932
ecg_baseline_wander,1,hard,signal,9300,15000,ZScore,0.3806,0.0116,0.5319,0.0081,0.0159,0.972,0.674,0.6906,True,20.575622,75,5634,66,9225
ecg_baseline_wander,1,hard,signal,9300,15000,RobustRollingZScore,0.3939,0.0504,0.633,0.0532,0.0982,0.389,0.5886,0.6653,True,549760.398306,495,5413,287,8805
ecg_baseline_wander,1,hard,signal,9300,15000,IsolationForest,0.4599,0.1075,0.7471,0.1947,0.3089,0.953,0.7517,0.7633,True,0.516448,1811,5087,613,7489
ecg_baseline_wander,1,hard,signal,9300,15000,Autoencoder,0.5385,0.1365,0.8022,0.3394,0.477,0.914,0.7482,0.779,True,0.389657,3156,4922,778,6144
ecg_baseline_wander,1,hard,signal,9300,15000,LOF,0.7071,0.0309,0.9665,0.5466,0.6983,0.408,0.9244,0.9487,True,1.833282,5083,5524,176,4217
ecg_baseline_wander,2,hard,signal,9300,15000,ZScore,0.3808,0.0114,0.5423,0.0083,0.0163,0.914,0.6304,0.6553,True,20.575622,77,5635,65,9223
ecg_baseline_wander,2,hard,signal,9300,15000,RobustRollingZScore,0.3784,0.0542,0.4798,0.0306,0.0576,0.953,0.528,0.6074,True,549760.398306,285,5391,309,9015
ecg_baseline_wander,2,hard,signal,9300,15000,IsolationForest,0.3951,0.1193,0.5715,0.0975,0.1666,0.875,0.7259,0.7016,True,0.516448,907,5020,680,8393
ecg_baseline_wander,2,hard,signal,9300,15000,Autoencoder,0.5319,0.137,0.7966,0.3289,0.4656,0.758,0.7488,0.7612,True,0.389657,3059,4919,781,6241
ecg_baseline_wander,2,hard,signal,9300,15000,LOF,0.641,0.0211,0.9711,0.4339,0.5998,0.953,0.9239,0.947,True,1.833282,4035,5580,120,5265
ecg_electrode_dropout,1,easy,signal,1800,15000,ZScore,0.8717,0.0102,0.0753,0.0061,0.0113,1.439,0.9424,0.6709,True,20.575622,11,13065,135,1789
ecg_electrode_dropout,1,easy,signal,1800,15000,RobustRollingZScore,0.8437,0.0464,0.1012,0.0383,0.0556,1.867,0.4292,0.1042,True,549760.398306,69,12587,613,1731
ecg_electrode_dropout,1,easy,signal,1800,15000,IsolationForest,0.9373,0.0686,0.6608,0.9806,0.7895,0.506,0.9685,0.6758,True,0.516448,1765,12294,906,35
ecg_electrode_dropout,1,easy,signal,1800,15000,Autoencoder,0.9131,0.0975,0.5808,0.9906,0.7322,0.331,0.984,0.7904,True,0.389657,1783,11913,1287,17
ecg_electrode_dropout,1,easy,signal,1800,15000,LOF,0.887,0.0349,0.5511,0.3144,0.4004,0.194,0.9082,0.5059,True,1.833282,566,12739,461,1234
ecg_electrode_dropout,2,easy,signal,1800,15000,ZScore,0.8731,0.0094,0.1389,0.0111,0.0206,1.886,0.9341,0.6654,True,20.575622,20,13076,124,1780
ecg_electrode_dropout,2,easy,signal,1800,15000,RobustRollingZScore,0.8395,0.0491,0.0595,0.0228,0.0329,1.206,0.3729,0.0952,True,549760.398306,41,12552,648,1759
ecg_electrode_dropout,2,easy,signal,1800,15000,IsolationForest,0.9269,0.0761,0.6297,0.9494,0.7572,1.361,0.9506,0.5805,True,0.516448,1709,12195,1005,91
ecg_electrode_dropout,2,easy,signal,1800,15000,Autoencoder,0.8929,0.1195,0.529,0.9839,0.688,0.564,0.9837,0.8096,True,0.389657,1771,11623,1577,29
ecg_electrode_dropout,2,easy,signal,1800,15000,LOF,0.8531,0.0582,0.3216,0.2022,0.2483,0.097,0.8742,0.3392,True,1.833282,364,12432,768,1436
ecg_electrode_dropout,1,medium,signal,5700,15000,ZScore,0.6175,0.0098,0.3724,0.0095,0.0185,0.953,0.944,0.8912,True,20.575622,54,9209,91,5646
ecg_electrode_dropout,1,medium,signal,5700,15000,RobustRollingZScore,0.6013,0.0474,0.2674,0.0282,0.0511,1.886,0.3419,0.3051,True,549760.398306,161,8859,441,5539
ecg_electrode_dropout,1,medium,signal,5700,15000,IsolationForest,0.9465,0.0763,0.8876,0.9839,0.9333,0.933,0.9752,0.9207,True,0.516448,5608,8590,710,92
ecg_electrode_dropout,1,medium,signal,5700,15000,Autoencoder,0.916,0.1288,0.8248,0.9891,0.8995,0.914,0.9858,0.9482,True,0.389657,5638,8102,1198,62
ecg_electrode_dropout,1,medium,signal,5700,15000,LOF,0.7057,0.0816,0.7292,0.3586,0.4808,0.0,0.8862,0.7281,True,1.833282,2044,8541,759,3656
ecg_electrode_dropout,2,medium,signal,5700,15000,ZScore,0.9846,0.0143,0.9768,0.9828,0.9798,1.906,0.9891,0.9922,True,20.575622,5602,9167,133,98
ecg_electrode_dropout,2,medium,signal,5700,15000,RobustRollingZScore,0.5973,0.0494,0.2045,0.0207,0.0376,0.0,0.3529,0.3035,True,549760.398306,118,8841,459,5582
ecg_electrode_dropout,2,medium,signal,5700,15000,IsolationForest,0.9408,0.087,0.8742,0.9861,0.9268,1.536,0.9919,0.9933,True,0.516448,5621,8491,809,79
