can_id_norm,dlc,data_mean,data_std,data_entropy,data_range,hamming_dist,inter_arrival_mean,inter_arrival_std,id_freq,bus_load,unique_ids,dlc_anomaly,id_is_known,payload_delta,label
0.009281875915974597,8.0,141.625,114.45625305175781,2.75,253.0,27.0,0.0031,0.001445683229480096,354.83870967741933,1032.258064516129,16.0,0.0,1.0,572.0,0
0.3707865168539326,1.0,133.625,83.85245513916016,3.0,212.0,0.0,0.0,0.0,31.25,1031.25,17.0,0.0,0.0,0.0,1
0.9609184171958964,1.0,99.5,72.08155059814453,3.0,215.0,0.0,0.0,0.0,30.3030303030303,1030.3030303030303,18.0,0.0,0.0,0.0,1
0.9838788470933073,2.0,170.25,52.29185104370117,3.0,177.0,0.0,0.0,0.0,29.41176470588235,1029.4117647058822,19.0,0.0,0.0,0.0,1
0.039081582804103565,6.0,125.125,46.92131042480469,3.0,169.0,31.0,0.011333333333333334,0.01114550233153366,114.28571428571428,1028.5714285714284,19.0,1.0,1.0,662.0,1
0.009281875915974597,8.0,138.0,110.0636215209961,3.0,253.0,29.0,0.0032727272727272726,0.0014826824027545534,333.33333333333337,1027.7777777777778,19.0,0.0,1.0,553.0,1
0.015632633121641426,4.0,0.625,1.3169567584991455,1.061278124459133,4.0,32.0,0.005999999999999998,0.005000000000000001,81.08108108108108,1027.027027027027,19.0,0.0,1.0,1110.0,1
0.9638495359062041,7.0,137.875,79.46451568603516,2.75,235.0,0.0,0.0,0.0,26.315789473684212,1026.3157894736842,20.0,0.0,0.0,0.0,1
0.02344894968246214,6.0,142.0,98.57991790771484,2.75,227.0,30.0,0.034,0.0,51.282051282051285,1025.6410256410256,20.0,0.0,1.0,608.0,1
0.03126526624328285,3.0,141.75,63.33591079711914,3.0,182.0,38.0,0.006500000000000001,0.004092676385936225,125.0,1025.0,20.0,1.0,1.0,739.0,1
0.3663898387884709,4.0,144.25,69.56067657470703,3.0,252.0,0.0,0.0,0.0,24.390243902439025,1024.390243902439,21.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,115.75,109.85757446289062,3.0,252.0,14.0,0.0035,0.0016072751268321596,309.5238095238095,1023.8095238095237,21.0,0.0,1.0,258.0,1
0.4069369809477284,4.0,142.25,81.0458984375,3.0,225.0,0.0,0.0,0.0,23.255813953488374,1023.2558139534884,22.0,0.0,0.0,0.0,1
0.936980947728383,2.0,102.625,58.292232513427734,3.0,160.0,0.0,0.0,0.0,22.72727272727273,1022.7272727272727,23.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,53.125,82.66413879394531,3.0,245.0,27.0,0.003461538461538461,0.001549957052277684,311.11111111111114,1022.2222222222223,23.0,0.0,1.0,503.0,1
0.009281875915974597,8.0,22.5,42.3320198059082,3.0,132.0,22.0,0.0032857142857142855,0.0016225452416572213,326.0869565217391,1021.7391304347826,23.0,0.0,1.0,265.0,1
0.6746458231558378,5.0,120.875,76.03853607177734,2.75,182.0,0.0,0.0,0.0,21.27659574468085,1021.2765957446809,24.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,55.25,83.78804779052734,3.0,251.0,19.0,0.0032,0.0016,333.3333333333333,1020.8333333333333,24.0,0.0,1.0,280.0,1
0.02344894968246214,7.0,170.625,56.84834671020508,3.0,171.0,26.0,0.022000000000000002,0.012,61.224489795918366,1020.408163265306,24.0,1.0,1.0,553.0,1
0.9140205178309722,8.0,116.25,75.3653564453125,3.0,210.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,25.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,86.0,103.24122619628906,3.0,253.0,31.0,0.0031875000000000002,0.0015499495959546558,326.53061224489795,1020.408163265306,25.0,0.0,1.0,766.0,1
0.3751831949193942,5.0,105.0,76.1068344116211,3.0,233.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,25.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,140.375,108.50338745117188,3.0,248.0,30.0,0.0031176470588235292,0.0015294117647058827,346.9387755102041,1020.408163265306,24.0,0.0,1.0,937.0,1
0.015632633121641426,1.0,129.625,64.4475326538086,3.0,185.0,36.0,0.009666666666666665,0.006599663291074445,81.63265306122449,1020.408163265306,24.0,1.0,1.0,1032.0,1
0.32193453834880315,1.0,168.625,48.74919891357422,3.0,133.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,25.0,0.0,0.0,0.0,1
0.1802638006839277,7.0,94.75,90.22991180419922,3.0,253.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,26.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,54.875,83.53507995605469,2.75,249.0,28.0,0.0031666666666666666,0.0015000000000000007,326.53061224489795,1020.408163265306,26.0,0.0,1.0,696.0,1
0.6272594040058622,4.0,149.875,86.25751495361328,3.0,227.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,27.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,138.875,105.493408203125,3.0,250.0,33.0,0.003105263157894737,0.0014830529266953029,346.9387755102041,1020.408163265306,26.0,0.0,1.0,720.0,1
0.3610161211529067,5.0,127.875,68.07612609863281,3.0,209.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,27.0,0.0,0.0,0.0,1
0.29653150952613583,7.0,168.25,61.81979751586914,2.75,192.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,27.0,0.0,0.0,0.0,1
0.25061064973131414,8.0,109.625,40.217960357666016,3.0,140.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,27.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,83.625,101.82207489013672,2.75,246.0,21.0,0.00315,0.001458595214581483,326.53061224489795,1020.408163265306,27.0,0.0,1.0,520.0,0
0.009281875915974597,8.0,144.625,113.59020233154297,2.75,253.0,26.0,0.0030476190476190477,0.001495268425534056,346.9387755102041,1020.408163265306,27.0,0.0,1.0,512.0,1
0.5915974596971177,7.0,92.25,58.4267692565918,3.0,171.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,27.0,0.0,0.0,0.0,1
0.002442598925256473,1.0,161.25,70.33269500732422,2.75,228.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,27.0,1.0,1.0,0.0,1
0.009281875915974597,8.0,82.0,101.20523834228516,3.0,253.0,39.0,0.0030454545454545456,0.001460923516362564,346.9387755102041,1020.408163265306,27.0,0.0,1.0,1009.0,1
0.7244748412310699,3.0,157.75,68.57978820800781,3.0,230.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,28.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,140.0,109.67337799072266,3.0,250.0,30.0,0.003,0.0014446302370292308,346.9387755102041,1020.408163265306,27.0,0.0,1.0,490.0,1
0.03126526624328285,8.0,151.5,73.29393005371094,3.0,217.0,30.0,0.011200000000000002,0.010087616170334796,102.04081632653059,1020.4081632653059,26.0,1.0,1.0,474.0,1
0.039081582804103565,4.0,135.5,84.82186889648438,3.0,249.0,31.0,0.0175,0.01439618004888797,40.81632653061224,1020.4081632653059,26.0,1.0,1.0,825.0,1
0.7259404005862238,6.0,157.375,71.75642395019531,2.75,237.0,0.0,0.0,0.0,20.408163265306126,1020.4081632653063,27.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,113.375,111.38664245605469,2.75,253.0,22.0,0.0030416666666666665,0.0014282613750835514,326.530612244898,1020.4081632653063,27.0,0.0,1.0,723.0,1
0.009281875915974597,8.0,54.0,86.16118621826172,2.75,255.0,27.0,0.00296,0.0014554724318928203,346.9387755102041,1020.4081632653063,27.0,0.0,1.0,977.0,1
0.002442598925256473,5.0,83.0,65.15750122070312,2.75,209.0,33.0,0.008999999999999994,0.0,40.816326530612244,1020.408163265306,27.0,1.0,1.0,686.0,1
0.18514899853444064,6.0,145.25,71.9578857421875,3.0,199.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,28.0,0.0,0.0,0.0,1
0.039081582804103565,4.0,102.25,51.067970275878906,3.0,143.0,36.0,0.0152,0.013673331708109773,61.224489795918366,1020.408163265306,28.0,1.0,1.0,804.0,1
0.23644357596482657,3.0,137.0,86.1669921875,3.0,247.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,28.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,82.0,100.30952453613281,2.75,243.0,17.0,0.0030384615384615385,0.001480144723453374,346.9387755102041,1020.408163265306,28.0,0.0,1.0,260.0,1
0.9482169027845627,2.0,134.875,73.55514526367188,3.0,203.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,28.0,0.0,0.0,0.0,1
0.015632633121641426,1.0,128.625,78.62400817871094,3.0,221.0,34.0,0.014,0.009433981132056606,61.224489795918366,1020.408163265306,28.0,1.0,1.0,610.0,1
0.009281875915974597,8.0,142.375,108.92650604248047,3.0,253.0,34.0,0.0030370370370370373,0.0014524941889724136,346.9387755102041,1020.408163265306,27.0,0.0,1.0,995.0,1
0.009281875915974597,8.0,114.5,108.43315887451172,2.75,250.0,25.0,0.0029642857142857144,0.0014755663042938286,367.3469387755102,1020.408163265306,26.0,0.0,1.0,749.0,1
0.015632633121641426,3.0,127.5,60.28888702392578,3.0,166.0,27.0,0.011800000000000001,0.009516301802696256,81.63265306122449,1020.408163265306,25.0,1.0,1.0,367.0,1
0.009281875915974597,8.0,57.75,80.59117126464844,2.75,242.0,30.0,0.0029310344827586207,0.0014605392127274054,387.75510204081627,1020.4081632653059,25.0,0.0,1.0,908.0,1
0.1348314606741573,8.0,161.625,69.8282470703125,3.0,191.0,0.0,0.0,0.0,20.40816326530612,1020.4081632653059,26.0,0.0,0.0,0.0,1
0.039081582804103565,8.0,115.625,72.4981689453125,3.0,212.0,26.0,0.014333333333333332,0.012631530214330949,61.22448979591837,1020.4081632653063,26.0,1.0,1.0,353.0,1
0.02344894968246214,6.0,45.625,57.63882827758789,2.4056390622295662,130.0,33.0,0.027666666666666662,0.012657891697365014,61.22448979591837,1020.4081632653063,25.0,0.0,1.0,1000.0,0
0.794333170493405,3.0,167.125,74.03958129882812,3.0,222.0,0.0,0.0,0.0,20.408163265306126,1020.4081632653063,26.0,0.0,0.0,0.0,1
0.918905715681485,8.0,156.125,71.88782501220703,3.0,235.0,0.0,0.0,0.0,20.408163265306126,1020.4081632653063,27.0,0.0,0.0,0.0,1
0.071323888617489,2.0,113.875,83.53058624267578,3.0,237.0,0.0,0.0,0.0,20.408163265306126,1020.4081632653063,27.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,114.0,105.54145812988281,3.0,253.0,20.0,0.0030666666666666668,0.001611072796479276,367.3469387755102,1020.408163265306,27.0,0.0,1.0,478.0,1
0.002442598925256473,4.0,112.25,88.53495025634766,3.0,242.0,30.0,0.013499999999999998,0.004500000000000004,61.224489795918366,1020.408163265306,26.0,1.0,1.0,740.0,1
0.015632633121641426,4.0,27.25,65.0533447265625,2.0,199.0,34.0,0.011500000000000002,0.00871301708173849,81.63265306122449,1020.408163265306,25.0,0.0,1.0,830.0,0
0.46311675622862725,8.0,132.75,78.47571563720703,3.0,212.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,26.0,0.0,0.0,0.0,1
0.2882266731802638,6.0,96.625,61.36558151245117,3.0,152.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,27.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,138.375,106.92396545410156,2.75,250.0,29.0,0.0031290322580645163,0.0016212686287908466,346.9387755102041,1020.408163265306,26.0,0.0,1.0,745.0,0
0.009281875915974597,8.0,140.75,106.02446746826172,3.0,252.0,31.0,0.0030625,0.0016381678027601444,346.9387755102041,1020.408163265306,26.0,0.0,1.0,539.0,1
0.5955056179775281,7.0,133.75,68.96330261230469,3.0,238.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,27.0,0.0,0.0,0.0,1
0.8632144601856375,2.0,72.0,60.18097686767578,3.0,191.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,27.0,0.0,0.0,0.0,1
0.02344894968246214,8.0,110.25,65.26819610595703,3.0,176.0,37.0,0.024,0.012668859459319923,40.81632653061224,1020.4081632653059,27.0,1.0,1.0,825.0,1
0.009281875915974597,8.0,139.5,106.90533447265625,2.75,251.0,25.0,0.003090909090909091,0.0016211413181933642,346.93877551020404,1020.4081632653059,26.0,0.0,1.0,526.0,1
0.03126526624328285,2.0,136.875,70.73796081542969,3.0,211.0,36.0,0.014833333333333336,0.012280291346525765,40.81632653061224,1020.4081632653059,26.0,1.0,1.0,689.0,1
0.4201270151441133,7.0,87.375,65.13627624511719,3.0,185.0,0.0,0.0,0.0,20.408163265306126,1020.4081632653063,27.0,0.0,0.0,0.0,1
0.015632633121641426,4.0,1.875,4.594493865966797,1.061278124459133,14.0,9.0,0.011428571428571429,0.008068583569395965,81.6326530612245,1020.4081632653063,26.0,0.0,1.0,205.0,1
0.5534929164631167,2.0,112.0,57.39120101928711,3.0,186.0,0.0,0.0,0.0,20.408163265306126,1020.4081632653063,26.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,112.75,109.32492065429688,3.0,255.0,29.0,0.0031470588235294117,0.0016293692922899458,326.530612244898,1020.4081632653063,26.0,0.0,1.0,778.0,1
0.756228627259404,7.0,79.5,56.66347885131836,2.75,152.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,26.0,0.0,0.0,0.0,1
0.039081582804103565,4.0,157.375,46.47563171386719,3.0,162.0,35.0,0.015428571428571429,0.011998299199197754,81.63265306122449,1020.408163265306,26.0,1.0,1.0,722.0,1
0.02344894968246214,2.0,124.5,84.82039642333984,3.0,228.0,32.0,0.020999999999999998,0.012821856339859683,61.224489795918366,1020.408163265306,25.0,1.0,1.0,610.0,1
0.002442598925256473,8.0,104.0,72.05206298828125,3.0,194.0,31.0,0.015,0.004242640687119289,81.63265306122449,1020.408163265306,24.0,0.0,1.0,730.0,1
0.009281875915974597,8.0,147.625,109.70293426513672,3.0,252.0,17.0,0.0032,0.0016353243452861923,326.53061224489795,1020.408163265306,23.0,0.0,1.0,283.0,1
0.039081582804103565,3.0,102.875,62.00088119506836,3.0,164.0,30.0,0.014,0.011842719282327014,102.0408163265306,1020.408163265306,23.0,0.0,1.0,672.0,1
0.009281875915974597,8.0,111.375,109.0606918334961,2.75,247.0,31.0,0.0031666666666666666,0.001624465724134827,306.1224489795918,1020.408163265306,23.0,0.0,1.0,736.0,1
0.002442598925256473,3.0,125.0,67.50926208496094,3.0,205.0,34.0,0.01225,0.006015604707757983,102.0408163265306,1020.408163265306,22.0,1.0,1.0,566.0,1
0.015632633121641426,2.0,150.25,74.20706176757812,3.0,234.0,33.0,0.011375,0.0075487995734421255,102.0408163265306,1020.408163265306,22.0,1.0,1.0,1187.0,1
0.6893014167073767,2.0,161.625,79.49832916259766,3.0,207.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,23.0,0.0,0.0,0.0,1
0.5798729848558867,1.0,161.125,75.53713989257812,3.0,208.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,23.0,0.0,0.0,0.0,1
0.02344894968246214,3.0,93.25,46.113311767578125,3.0,165.0,34.0,0.019,0.012529964086141668,81.63265306122452,1020.4081632653064,23.0,1.0,1.0,504.0,1
0.009281875915974597,8.0,142.75,110.00426483154297,3.0,255.0,27.0,0.003243243243243243,0.0016669344805523535,285.7142857142858,1020.4081632653064,23.0,0.0,1.0,789.0,1
0.961895456765999,7.0,106.75,75.28238677978516,2.75,247.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,24.0,0.0,0.0,0.0,1
0.9027845627747924,2.0,185.0,30.68387222290039,3.0,90.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,24.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,89.625,103.07635498046875,2.5,253.0,37.0,0.0032368421052631578,0.001645315687614798,285.7142857142857,1020.408163265306,24.0,0.0,1.0,967.0,1
0.25842696629213485,1.0,127.25,57.104618072509766,3.0,163.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,25.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,117.875,109.40228271484375,3.0,253.0,29.0,0.003205128205128205,0.00163580901617811,285.7142857142857,1020.408163265306,25.0,0.0,1.0,756.0,1
0.039081582804103565,7.0,91.5,72.15088653564453,3.0,203.0,30.0,0.013888888888888888,0.011169844766099729,102.0408163265306,1020.408163265306,24.0,1.0,1.0,555.0,1
0.009281875915974597,8.0,118.625,109.14432525634766,3.0,253.0,16.0,0.003175,0.0016261534367949407,306.1224489795918,1020.408163265306,24.0,0.0,1.0,30.0,1
0.02344894968246214,8.0,101.875,63.1890754699707,3.0,203.0,32.0,0.01757142857142857,0.012116778719222869,102.0408163265306,1020.408163265306,23.0,1.0,1.0,479.0,1
0.3903273082559844,1.0,116.625,70.37744140625,3.0,212.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,24.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,113.625,109.61288452148438,2.75,249.0,30.0,0.0031707317073170734,0.0016064267122024491,306.1224489795918,1020.408163265306,23.0,0.0,1.0,968.0,1
0.16658524670249145,2.0,141.5,74.61735534667969,3.0,228.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,24.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,146.875,107.2758560180664,3.0,252.0,24.0,0.003142857142857143,0.001597191412499849,306.1224489795918,1020.408163265306,24.0,0.0,1.0,282.0,0
0.009281875915974597,8.0,114.375,108.97698974609375,2.75,246.0,25.0,0.0030930232558139537,0.0016112100535524432,306.1224489795918,1020.408163265306,24.0,0.0,1.0,732.0,1
0.015632633121641426,3.0,102.25,57.31655502319336,3.0,196.0,31.0,0.01211111111111111,0.007415366094872706,81.63265306122449,1020.408163265306,24.0,1.0,1.0,588.0,1
0.002442598925256473,2.0,133.125,62.92741394042969,3.0,189.0,32.0,0.013800000000000002,0.006209669878504011,81.63265306122449,1020.408163265306,24.0,1.0,1.0,449.0,1
0.21299462628236443,7.0,84.75,49.66324234008789,3.0,160.0,0.0,0.0,0.0,20.408163265306115,1020.4081632653058,24.0,0.0,0.0,0.0,1
0.03126526624328285,8.0,145.125,64.11598205566406,3.0,239.0,29.0,0.017571428571428575,0.013200185527453154,40.81632653061223,1020.4081632653058,24.0,1.0,1.0,418.0,1
0.28382999511480217,4.0,153.75,56.34658432006836,3.0,189.0,0.0,0.0,0.0,20.408163265306115,1020.4081632653058,25.0,0.0,0.0,0.0,1
0.07523204689789936,2.0,93.5,56.25166702270508,3.0,181.0,0.0,0.0,0.0,20.408163265306115,1020.4081632653058,25.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,118.0,107.95137786865234,3.0,250.0,21.0,0.003181818181818182,0.0016958871005616023,306.12244897959175,1020.4081632653058,24.0,0.0,1.0,505.0,1
0.20957498778700537,7.0,127.75,80.19156646728516,3.0,243.0,0.0,0.0,0.0,20.408163265306115,1020.4081632653058,24.0,0.0,0.0,0.0,1
0.03126526624328285,7.0,158.625,60.543243408203125,3.0,154.0,32.0,0.016,0.013028814220795383,61.224489795918345,1020.4081632653058,24.0,1.0,1.0,552.0,1
0.009281875915974597,8.0,53.875,75.72885131835938,3.0,225.0,30.0,0.003177777777777778,0.001677152201254507,306.12244897959175,1020.4081632653058,24.0,0.0,1.0,931.0,1
0.14753297508549096,2.0,121.5,74.24789428710938,3.0,228.0,0.0,0.0,0.0,20.40816326530613,1020.4081632653064,25.0,0.0,0.0,0.0,1
0.7557401074743527,6.0,118.375,82.5241470336914,3.0,221.0,0.0,0.0,0.0,20.40816326530613,1020.4081632653064,25.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,107.25,100.0884017944336,2.75,242.0,26.0,0.0031739130434782605,0.001659024698116427,326.53061224489807,1020.4081632653064,24.0,0.0,1.0,471.0,1
0.039081582804103565,5.0,170.0,62.42595672607422,2.75,206.0,35.0,0.014599999999999998,0.010809255293497329,81.63265306122452,1020.4081632653064,24.0,1.0,1.0,944.0,1
0.1074743527112848,1.0,151.0,66.88983154296875,3.0,172.0,0.0,0.0,0.0,20.40816326530613,1020.4081632653064,25.0,0.0,0.0,0.0,1
0.9829018075232047,6.0,106.75,55.01988220214844,3.0,167.0,37.0,0.13,0.0,20.40816326530613,1020.4081632653064,25.0,0.0,0.0,595.0,1
0.07914020517830972,4.0,130.75,80.088623046875,3.0,223.0,0.0,0.0,0.0,20.40816326530613,1020.4081632653064,25.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,57.5,80.43475341796875,3.0,241.0,35.0,0.0032127659574468083,0.0016622999986914558,306.1224489795919,1020.4081632653064,25.0,0.0,1.0,910.0,1
0.015632633121641426,6.0,126.5,78.77975463867188,3.0,225.0,33.0,0.0127,0.007253275122315436,81.63265306122452,1020.4081632653064,25.0,1.0,1.0,646.0,1
0.03126526624328285,6.0,162.625,90.60344696044922,2.75,226.0,26.0,0.015444444444444443,0.012383780710726353,61.224489795918366,1020.408163265306,25.0,1.0,1.0,512.0,1
0.5510503175378603,5.0,117.625,71.6012191772461,2.75,231.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,25.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,143.875,107.30032348632812,2.5,248.0,27.0,0.0032291666666666666,0.001648731625287215,306.1224489795918,1020.408163265306,25.0,0.0,1.0,723.0,1
0.009281875915974597,8.0,118.375,107.49760437011719,3.0,252.0,20.0,0.003183673469387755,0.0016619814752246798,326.53061224489795,1020.408163265306,24.0,0.0,1.0,250.0,1
0.009281875915974597,8.0,55.0,82.11576843261719,2.75,246.0,30.0,0.003122448979591837,0.001685867463515378,326.53061224489795,1020.408163265306,24.0,0.0,1.0,957.0,1
0.7503663898387885,7.0,142.125,74.79043579101562,3.0,230.0,0.0,0.0,0.0,20.408163265306122,1020.408163265306,24.0,0.0,0.0,0.0,1
0.009281875915974597,8.0,149.25,104.23261260986328,3.0,252.0,35.0,0.003102040816326531,0.0016932627357299213,346.9387755102041,1020.408163265306,24.0,0.0,1.0,754.0,1
0.015632633121641426,4.0,7.375,11.021994590759277,2.0,29.0,34.0,0.012272727272727274,0.007046480863664037,81.63265306122449,1020.408163265306,24.0,0.0,1.0,953.0,0
0.009281875915974597,8.0,83.5,93.77233123779297,3.0,237.0,25.0,0.003081632653061225,0.001700380926036179,367.3469387755102,1020.408163265306,24.0,0.0,1.0,932.0,1
0.009281875915974597,1.0,182.875,71.32923126220703,3.0,214.0,31.0,0.003040816326530613,0.0017256667882946694,367.3469387755102,1020.408163265306,24.0,1.0,1.0,795.0,1
