timestamp,FSW_DB_VER,DAY,HOUR,MINUTE,SECOND,SC_ID,CMD_RCV_CNT,CMD_ACC_CNT,CMD_REJ_CNT,CMD_INC_CNT,PAYLOAD_STATUS,PLATFORM_PWR_STATUS,ADCS_PWR_STATUS,PAYLOAD_PWR_STATUS,SPR_PWR_STATUS,SOLAR_V,SOLAR_S,EXT_V,EXT_S,BATT_CHR_V,BATT_CHR_I,BATT_CHR_STATUS,SYS_V,SYS_I,SPR_V,SPR_I,PLAT_5V_V,PLAT_5V_I,ADCS_5V_V,ADCS_5V_I,PAYLOAD_5V_V,PAYLOAD_5V_I,OBC_PWR_V,OBC_PWR_I,ADCS_PROC_PWR_V,ADCS_PROC_PWR_I,ADCS_PER_PWR_V,ADCS_PER_PWR_I,COMMS_PWR_V,COMMS_PWR_I,TEMP_SOLAR,TEMP_EPS,TEMP_BATTERY,TEMP_BACKPLANE,TEMP_OBDH,TEMP_ADCS,TEMP_WHEEL,TEMP_COMMS,TEMP_PAYLOAD,TEMP_EPS_L,TEMP_OBDH_L,TEMP_ADCS_L,TEMP_WHEEL_L,TEMP_COMMS_L,TEMP_PAYLOAD_L,FREQ,RSSI,TX_POWER,FRAME_ERR,TEMP_THERM_EXP_L,THERMISTOR_ROD_1,THERMISTOR_ROD_2,THERMISTOR_ROD_3,THERMISTOR_ROD_4,THERMISTOR_ROD_5,THERMISTOR_ROD_6,THERMISTOR_ROD_7,THERMISTOR_ROD_8,THERMISTOR_ROD_9,THERMISTOR_ROD_10,THERMISTOR_ROD_11,THERMISTOR_ROD_12,THERMISTOR_ROD_13,THERMISTOR_ROD_14,THERMISTOR_ROD_15,THERMISTOR_ROD_16,THERMISTOR_BATH_1,THERMISTOR_BATH_2,THERMISTOR_BATH_3,THERMISTOR_EXP3,THERMISTOR_HEATER,THERMAL_EXP_SW_VERSION,OBC_SW_VERSION,PWR_SW_VERSION,COMMS_SW_VERSION,ADCS_SW_VERSION,ACTUATOR_SW_VERSION,elapsed_s,PWR_SYS,PWR_PLAT_5V,PWR_OBC_PWR,PWR_COMMS_PWR,_has_stuck_thermistor,run_name,anomaly,anomaly_type
2000-01-01 00:00:00.000,5.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.493,0.0,0.0,0.0,8.236,-377.0,0.0,8.151,198.0,0.0,0.0,4.985,101.0,0.105,0.0,0.681,0.0,4.952,201.0,0.0,0.0,0.0,0.0,4.978,58.0,24.09528,25.35007,25.41451,24.7182,28.07803,26.63708,25.19971,25.39124,25.18718,25.0,27.0,0.0,0.0,24.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,0.0,1613.898,503.485,995.352,288.724,True,GyroTest_2,False,
2000-01-01 00:00:00.452,5.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.493,0.0,0.0,0.0,8.236,-377.0,0.0,8.15,198.0,0.0,0.0,4.986,101.0,0.105,2.0,0.68,0.0,4.953,191.0,0.0,0.0,0.0,0.0,4.976,58.0,24.0917,25.34828,25.41988,24.72536,28.16932,26.62276,25.19792,25.40556,25.18718,25.5,27.0,0.0,0.0,24.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,0.452,1613.7,503.58599999999996,946.023,288.608,True,GyroTest_2,False,
2000-01-01 00:00:01.153,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.493,0.0,0.0,0.0,8.236,-377.0,0.0,8.152,200.0,0.0,0.0,4.983,104.0,0.106,1.0,0.681,0.0,4.953,201.0,0.0,0.0,0.0,0.0,4.976,58.0,24.09707,25.34828,25.42525,24.72536,28.19975,26.63529,25.19613,25.42883,25.19255,25.0,27.0,0.0,0.0,24.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1.153,1630.3999999999999,518.232,995.5530000000001,288.608,True,GyroTest_2,False,
2000-01-01 00:00:01.501,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.493,0.0,0.0,0.0,8.236,-377.0,0.0,8.152,197.0,0.0,0.0,4.985,100.0,0.106,1.0,0.68,0.0,4.952,191.0,0.0,0.0,0.0,0.0,4.976,58.0,24.09886,25.35365,25.42525,24.72178,28.22302,26.6335,25.19076,25.42346,25.18897,25.5,27.0,0.0,0.0,24.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1.501,1605.944,498.50000000000006,945.832,288.608,True,GyroTest_2,False,
2000-01-01 00:00:01.953,5.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.493,0.0,0.0,0.0,8.236,-377.0,0.0,8.152,200.0,0.0,0.0,4.985,101.0,0.108,0.0,0.68,0.0,4.953,202.0,0.0,0.0,0.0,0.0,4.976,58.0,24.0917,25.35544,25.43599,24.72178,28.23734,26.63171,25.19792,25.43599,25.1836,25.0,27.0,0.0,0.0,24.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1.953,1630.3999999999999,503.485,1000.5060000000001,288.608,True,GyroTest_2,False,
2000-01-01 00:00:02.656,5.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.493,0.0,0.0,0.0,8.236,-377.0,0.0,8.152,196.0,0.0,0.0,4.985,104.0,0.108,2.0,0.681,0.0,4.953,191.0,0.0,0.0,0.0,0.0,4.978,58.0,24.10423,25.35365,25.42525,24.72715,28.29999,26.62634,25.19971,25.44315,25.19076,25.5,27.0,0.0,0.0,24.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,2.656,1597.792,518.44,946.023,288.724,True,GyroTest_2,False,
2000-01-01 00:00:03.007,5.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.493,0.0,0.0,0.0,8.236,-377.0,0.0,8.152,197.0,0.0,0.0,4.985,102.0,0.108,0.0,0.681,0.0,4.953,202.0,0.0,0.0,0.0,0.0,4.978,58.0,24.10065,25.36081,25.42704,24.7182,28.32326,26.62992,25.19792,25.45031,25.19076,25.0,27.0,0.0,0.0,24.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,3.007,1605.944,508.47,1000.5060000000001,288.724,True,GyroTest_2,False,
2000-01-01 00:00:03.456,5.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.493,0.0,0.0,0.0,8.236,-377.0,0.0,8.148,198.0,0.0,0.0,4.985,102.0,0.108,0.0,0.681,0.0,4.953,191.0,0.0,0.0,0.0,0.0,4.978,58.0,24.1096,25.37155,25.43241,24.71999,28.35548,26.6335,25.19255,25.44852,25.19076,25.5,27.0,0.0,0.0,24.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,3.456,1613.3039999999999,508.47,946.023,288.724,True,GyroTest_2,False,
2000-01-01 00:00:04.158,5.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.493,0.0,0.0,0.0,8.236,-377.0,0.0,8.152,198.0,0.0,0.0,4.985,102.0,0.11,1.0,0.68,0.0,4.953,202.0,0.0,0.0,0.0,0.0,4.978,58.0,24.10065,25.37155,25.43062,24.71104,28.37696,26.6156,25.19613,25.46105,25.18181,25.5,27.0,0.0,0.0,24.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,4.158,1614.0959999999998,508.47,1000.5060000000001,288.724,True,GyroTest_2,False,
2000-01-01 00:00:04.506,5.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.493,0.0,0.0,0.0,8.236,-377.0,0.0,8.153,200.0,0.0,0.0,4.985,102.0,0.11,0.0,0.68,0.0,4.953,191.0,0.0,0.0,0.0,0.0,4.98,62.0,24.0917,25.36439,25.43957,24.71104,28.37696,26.62097,25.18718,25.46821,25.18718,25.5,27.0,0.0,0.0,24.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,4.506,1630.6000000000001,508.47,946.023,308.76000000000005,True,GyroTest_2,False,
