tag,variant,tier,target,n_anomaly,n_total,detector,accuracy,fpr,precision,recall,f1,latency_s,auc_roc,auc_pr,event_detected,threshold,tp,tn,fp,fn
ecg_baseline_wander,1,easy,signal,1800,15000,ZScore,0.8657,0.0208,0.1815,0.0339,0.0571,1.75,0.9276,0.4637,True,17.537,61,12925,275,1739
ecg_baseline_wander,1,easy,signal,1800,15000,RobustRollingZScore,0.8631,0.0192,0.0,0.0,0.0,,0.3891,0.0918,False,1832534.661021,0,12946,254,1800
ecg_baseline_wander,1,easy,signal,1800,15000,IsolationForest,0.9559,0.0462,0.7413,0.9711,0.8408,0.603,0.9773,0.7173,True,0.579401,1748,12590,610,52
ecg_baseline_wander,1,easy,signal,1800,15000,Autoencoder,0.9273,0.0808,0.6248,0.9861,0.7649,0.486,0.9833,0.766,True,0.719271,1775,12134,1066,25
ecg_baseline_wander,1,easy,signal,1800,15000,LOF,0.8993,0.1141,0.5439,0.9978,0.704,0.0,0.9789,0.7549,True,1.834125,1796,11694,1506,4
ecg_baseline_wander,2,easy,signal,1800,15000,ZScore,0.8686,0.0242,0.3177,0.0828,0.1313,5.094,0.9091,0.4277,True,17.537,149,12880,320,1651
ecg_baseline_wander,2,easy,signal,1800,15000,RobustRollingZScore,0.8634,0.0189,0.0,0.0,0.0,,0.4201,0.0964,False,1832534.661021,0,12951,249,1800
ecg_baseline_wander,2,easy,signal,1800,15000,IsolationForest,0.9387,0.0613,0.6761,0.9383,0.7859,0.856,0.9627,0.678,True,0.579401,1689,12391,809,111
ecg_baseline_wander,2,easy,signal,1800,15000,Autoencoder,0.9029,0.1073,0.554,0.9778,0.7073,0.778,0.9734,0.7227,True,0.719271,1760,11783,1417,40
ecg_baseline_wander,2,easy,signal,1800,15000,LOF,0.8533,0.1645,0.4492,0.9839,0.6168,0.564,0.9742,0.762,True,1.834125,1771,11028,2172,29
ecg_baseline_wander,1,medium,signal,5700,15000,ZScore,0.6321,0.0185,0.673,0.0621,0.1137,0.292,0.8824,0.7333,True,17.537,354,9128,172,5346
ecg_baseline_wander,1,medium,signal,5700,15000,RobustRollingZScore,0.6114,0.0181,0.1884,0.0068,0.0132,6.358,0.4052,0.3081,True,1832534.661021,39,9132,168,5661
ecg_baseline_wander,1,medium,signal,5700,15000,IsolationForest,0.8223,0.0288,0.925,0.5795,0.7125,0.817,0.9655,0.9182,True,0.579401,3303,9032,268,2397
ecg_baseline_wander,1,medium,signal,5700,15000,Autoencoder,0.9232,0.0592,0.9025,0.8946,0.8985,1.711,0.9698,0.9367,True,0.719271,5099,8749,551,601
ecg_baseline_wander,1,medium,signal,5700,15000,LOF,0.9251,0.0951,0.8607,0.9579,0.9067,0.583,0.9742,0.9512,True,1.834125,5460,8416,884,240
ecg_baseline_wander,2,medium,signal,5700,15000,ZScore,0.6314,0.0157,0.6847,0.0556,0.1029,3.053,0.8984,0.7666,True,17.537,317,9154,146,5383
ecg_baseline_wander,2,medium,signal,5700,15000,RobustRollingZScore,0.6119,0.0194,0.2437,0.0102,0.0195,0.156,0.4231,0.3165,True,1832534.661021,58,9120,180,5642
ecg_baseline_wander,2,medium,signal,5700,15000,IsolationForest,0.8561,0.0146,0.9643,0.6453,0.7732,0.778,0.9779,0.9511,True,0.579401,3678,9164,136,2022
ecg_baseline_wander,2,medium,signal,5700,15000,Autoencoder,0.9353,0.0398,0.9324,0.8947,0.9132,0.681,0.9849,0.9698,True,0.719271,5100,8930,370,600
ecg_baseline_wander,2,medium,signal,5700,15000,LOF,0.9523,0.0554,0.9144,0.9649,0.939,0.603,0.9831,0.9657,True,1.834125,5500,8785,515,200
ecg_baseline_wander,1,hard,signal,9300,15000,ZScore,0.3935,0.0168,0.7563,0.032,0.0615,1.108,0.8447,0.8474,True,17.537,298,5604,96,9002
ecg_baseline_wander,1,hard,signal,9300,15000,RobustRollingZScore,0.3861,0.0189,0.6482,0.0214,0.0414,2.178,0.476,0.5888,True,1832534.661021,199,5592,108,9101
ecg_baseline_wander,1,hard,signal,9300,15000,IsolationForest,0.5537,0.0168,0.9657,0.2905,0.4467,2.061,0.9045,0.9246,True,0.579401,2702,5604,96,6598
ecg_baseline_wander,1,hard,signal,9300,15000,Autoencoder,0.6938,0.0253,0.9712,0.5216,0.6787,1.983,0.918,0.9424,True,0.719271,4851,5556,144,4449
ecg_baseline_wander,1,hard,signal,9300,15000,LOF,0.8111,0.0561,0.955,0.7298,0.8273,0.992,0.9427,0.9622,True,1.834125,6787,5380,320,2513
ecg_baseline_wander,2,hard,signal,9300,15000,ZScore,0.3955,0.0135,0.8005,0.0332,0.0638,2.469,0.8177,0.8283,True,17.537,309,5623,77,8991
ecg_baseline_wander,2,hard,signal,9300,15000,RobustRollingZScore,0.3771,0.0151,0.3333,0.0046,0.0091,33.211,0.3855,0.5193,True,1832534.661021,43,5614,86,9257
ecg_baseline_wander,2,hard,signal,9300,15000,IsolationForest,0.4672,0.0189,0.9291,0.1523,0.2616,2.45,0.9034,0.9083,True,0.579401,1416,5592,108,7884
ecg_baseline_wander,2,hard,signal,9300,15000,Autoencoder,0.5704,0.0311,0.9449,0.3261,0.4849,2.333,0.9075,0.9239,True,0.719271,3033,5523,177,6267
ecg_baseline_wander,2,hard,signal,9300,15000,LOF,0.8193,0.0184,0.9846,0.7199,0.8317,0.389,0.9791,0.9829,True,1.834125,6695,5595,105,2605
ecg_electrode_dropout,1,easy,signal,1800,15000,ZScore,0.8686,0.0145,0.0986,0.0117,0.0209,0.408,0.7272,0.2776,True,17.537,21,13008,192,1779
ecg_electrode_dropout,1,easy,signal,1800,15000,RobustRollingZScore,0.8627,0.0204,0.0358,0.0056,0.0096,0.389,0.2673,0.0781,True,1832534.661021,10,12931,269,1790
ecg_electrode_dropout,1,easy,signal,1800,15000,IsolationForest,0.8547,0.0302,0.0433,0.01,0.0162,1.342,0.8392,0.2735,True,0.579401,18,12802,398,1782
ecg_electrode_dropout,1,easy,signal,1800,15000,Autoencoder,0.9317,0.0717,0.6453,0.9561,0.7705,1.303,0.9323,0.505,True,0.719271,1721,12254,946,79
ecg_electrode_dropout,1,easy,signal,1800,15000,LOF,0.9013,0.1028,0.5527,0.9317,0.6938,0.0,0.9548,0.5822,True,1.834125,1677,11843,1357,123
ecg_electrode_dropout,2,easy,signal,1800,15000,ZScore,0.8592,0.025,0.0517,0.01,0.0168,1.906,0.7266,0.2595,True,17.537,18,12870,330,1782
ecg_electrode_dropout,2,easy,signal,1800,15000,RobustRollingZScore,0.865,0.0193,0.1053,0.0167,0.0288,0.311,0.3747,0.0938,True,1832534.661021,30,12945,255,1770
ecg_electrode_dropout,2,easy,signal,1800,15000,IsolationForest,0.8335,0.0539,0.0206,0.0083,0.0119,1.867,0.7894,0.223,True,0.579401,15,12488,712,1785
ecg_electrode_dropout,2,easy,signal,1800,15000,Autoencoder,0.9127,0.0915,0.5845,0.9439,0.7219,1.556,0.9144,0.4226,True,0.719271,1699,11992,1208,101
ecg_electrode_dropout,2,easy,signal,1800,15000,LOF,0.8617,0.1486,0.4623,0.9367,0.6191,0.875,0.9267,0.4966,True,1.834125,1686,11239,1961,114
ecg_electrode_dropout,1,medium,signal,5700,15000,ZScore,0.6066,0.0287,0.1982,0.0116,0.0219,0.019,0.7086,0.5715,True,17.537,66,9033,267,5634
ecg_electrode_dropout,1,medium,signal,5700,15000,RobustRollingZScore,0.6127,0.0194,0.2829,0.0125,0.0239,0.544,0.3593,0.3137,True,1832534.661021,71,9120,180,5629
ecg_electrode_dropout,1,medium,signal,5700,15000,IsolationForest,0.5761,0.0752,0.0541,0.007,0.0124,0.544,0.7559,0.4977,True,0.579401,40,8601,699,5660
ecg_electrode_dropout,1,medium,signal,5700,15000,Autoencoder,0.9092,0.1329,0.8185,0.9779,0.8911,0.778,0.8941,0.6757,True,0.719271,5574,8064,1236,126
ecg_electrode_dropout,1,medium,signal,5700,15000,LOF,0.8518,0.2182,0.7307,0.966,0.832,0.214,0.9028,0.7087,True,1.834125,5506,7271,2029,194
ecg_electrode_dropout,2,medium,signal,5700,15000,ZScore,0.9863,0.0134,0.9782,0.9858,0.982,1.575,0.9906,0.9871,True,17.537,5619,9175,125,81
ecg_electrode_dropout,2,medium,signal,5700,15000,RobustRollingZScore,0.6131,0.0184,0.2815,0.0118,0.0226,1.828,0.3353,0.2968,True,1832534.661021,67,9129,171,5633
ecg_electrode_dropout,2,medium,signal,5700,15000,IsolationForest,0.9859,0.0142,0.9771,0.9861,0.9816,1.536,0.9935,0.9842,True,0.579401,5621,9168,132,79
ecg_electrode_dropout,2,medium,signal,5700,15000,Autoencoder,0.9781,0.0303,0.9525,0.9918,0.9717,0.914,0.9952,0.9883,True,0.719271,5653,9018,282,47
ecg_electrode_dropout,2,medium,signal,5700,15000,LOF,0.9846,0.0198,0.9685,0.9918,0.98,0.544,0.9834,0.9432,True,1.834125,5653,9116,184,47
ecg_electrode_dropout,1,hard,signal,9300,15000,ZScore,0.9857,0.0233,0.9858,0.9912,0.9885,1.167,0.9905,0.9931,True,17.537,9218,5567,133,82
ecg_electrode_dropout,1,hard,signal,9300,15000,RobustRollingZScore,0.3778,0.0204,0.4171,0.0089,0.0175,1.672,0.3581,0.5343,True,1832534.661021,83,5584,116,9217
ecg_electrode_dropout,1,hard,signal,9300,15000,IsolationForest,0.9811,0.0374,0.9774,0.9924,0.9848,1.069,0.9939,0.99,True,0.579401,9229,5487,213,71
