timestamp,elapsed_s,ADCS_MODE,ADCS_MODE__std,ACCEL_X,ACCEL_X__std,ACCEL_Y,ACCEL_Y__std,ACCEL_Z,ACCEL_Z__std,GYRO_X,GYRO_X__std,GYRO_Y,GYRO_Y__std,GYRO_Z,GYRO_Z__std,MAG_X,MAG_X__std,MAG_Y,MAG_Y__std,MAG_Z,MAG_Z__std,SUN_SENSOR_1a,SUN_SENSOR_1a__std,SUN_SENSOR_1b,SUN_SENSOR_1b__std,SUN_SENSOR_2a,SUN_SENSOR_2a__std,SUN_SENSOR_2b,SUN_SENSOR_2b__std,SUN_SENSOR_3a,SUN_SENSOR_3a__std,SUN_SENSOR_3b,SUN_SENSOR_3b__std,SUN_SENSOR_4a,SUN_SENSOR_4a__std,SUN_SENSOR_4b,SUN_SENSOR_4b__std,SUN_ANGLE,SUN_ANGLE__std,WHEEL_SPEED,WHEEL_SPEED__std,MAGNETORQUER_X,MAGNETORQUER_X__std,MAGNETORQUER_Y,MAGNETORQUER_Y__std,MAGNETORQUER_Z,MAGNETORQUER_Z__std,KP_VALUE,KP_VALUE__std,KD_VALUE,KD_VALUE__std,ADCS_VERSION,ADCS_VERSION__std,ADCS_ACC_CNT,ADCS_ACC_CNT__std,ADCS_REJ_CNT,ADCS_REJ_CNT__std,ADCS_INC_CNT,ADCS_INC_CNT__std,MAG_DEPLOYMENT_STATUS,MAG_DEPLOYMENT_STATUS__std
2000-01-01 00:00:10,10,0.0,0.0,-0.001,0.00223606797749979,0.0,0.0,-0.101,0.22584286572747878,-0.079,0.1766493702224834,0.0,0.0,-0.018,0.04024922359499621,0.1119,0.2502160066822265,3.1635999999999997,7.074024653618334,-0.51,1.1403946685248927,2.1,4.695742752749559,2.7,6.037383539249433,2.9,6.48459713474939,2.9,6.48459713474939,2.9,6.48459713474939,2.8,6.260990336999411,1.4,3.1304951684997055,1.3,2.906888370749727,31.6,70.65974808899335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,71.55417527999327,0.1,0.22360679774997896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:11,11,0.0,0.0,-0.002,0.00447213595499958,0.0,0.0,-0.202,0.45168573145495755,-0.11499999999999999,0.2571478174124758,0.03,0.0670820393249937,0.018,0.04024922359499621,-0.7443,1.6643053956530933,5.55,12.410177275123832,-3.3,7.379024325749306,4.1,9.167878707749137,5.4,12.074767078498866,6.0,13.416407864998739,5.7,12.745587471748802,5.6,12.521980673998822,5.7,12.745587471748802,2.8,6.260990336999411,2.6,5.813776741499454,63.2,141.3194961779867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,143.10835055998655,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:12,12,0.0,0.0,-0.002,0.00447213595499958,0.0,0.0,-0.202,0.45168573145495755,-0.134,0.29963310898497186,0.06599999999999999,0.1475804865149861,0.006,0.013416407864998738,-1.7561,3.9267589752873806,2.6536,5.933629985093442,-1.41,3.152855848274703,4.2,9.391485505499118,5.5,12.298373876248844,5.9,13.192801067248759,5.6,12.521980673998822,5.8,12.96919426949878,5.8,12.96919426949878,2.8,6.260990336999411,2.6,5.813776741499454,63.2,141.3194961779867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,143.10835055998655,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:13,13,0.0,0.0,-0.003,0.006708203932499369,0.0,0.0,-0.202,0.45168573145495755,-0.10899999999999999,0.24373140954747705,0.018,0.04024922359499621,0.0,0.0,-6.9590000000000005,9.55733759344097,1.4372000000000003,5.507786052489693,-1.65,2.309220647751098,6.5,9.513148795220223,8.3,12.194260945215172,8.8,13.165295287231501,8.6,12.915107432770352,8.5,12.718097341976904,8.7,12.96919426949878,4.2,6.260990336999411,3.9,5.813776741499453,94.8,141.3194961779867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,143.10835055998655,0.3,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:14,14,0.0,0.0,-0.008,0.005055250296034367,0.0,0.0,-0.6733333333333333,0.476118565998942,-0.3963333333333333,0.3214299647236116,0.07999999999999999,0.06363961030678927,0.04,0.035355339059327376,-8.618833333333333,10.28956720691184,-3.1900000000000004,13.843157154348859,-3.6100000000000008,3.8578491416850405,14.066666666666668,10.122582015803411,18.3,13.026895255585652,19.4,13.617084856899439,18.8,13.200589212438796,18.9,13.4079164012244,18.93333333333333,13.323746553511976,9.233333333333334,6.5718253848446775,8.966666666666665,6.4035580387434266,210.66666666666666,148.963828569966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.33333333333334,150.84944665313014,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:15,15,0.0,0.0,-0.009,0.005477225575051661,0.0,0.0,-0.808,0.45168573145495755,-0.612,0.40281199088408487,-0.030000000000000016,0.29698484809834996,0.024,0.025099800796022264,-5.7658000000000005,12.972237396648275,11.350800000000001,23.441977928494005,-6.659999999999999,5.209774467287428,16.8,9.418067742376884,21.7,12.19426094521517,23.3,13.026895255585652,22.7,12.706297651164952,22.8,12.755391017134675,22.6,12.63625735730323,11.3,6.3992187023104625,11.0,6.164414002968976,252.8,141.3194961779867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,143.10835055998655,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:16,16,0.0,0.0,-0.008,0.004472135954999579,0.0,0.0,-0.808,0.45168573145495755,-0.441,0.24782554347766494,0.156,0.1225969004502153,0.006,0.057706152185014035,-8.260366666666666,15.701195626094496,8.347066666666667,22.851269265015066,-3.02,2.261249654505225,18.2,6.290866395020641,23.666666666666668,8.06311905461459,25.23333333333333,8.73339694633321,24.366666666666667,8.421533246518845,24.633333333333333,8.376886188926184,24.53333333333333,8.321992282834415,12.8,4.381780460041329,11.766666666666666,4.175989570016775,273.8666666666667,94.21299745199114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.33333333333337,95.40556703999101,0.8666666666666666,0.29814239699997197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:17,17,0.0,0.0,-0.01,0.0,0.0,0.0,-1.01,0.0,-0.5803333333333334,0.09612202892388633,0.184,0.07402702209328699,0.06,0.0,-21.657466666666664,4.380789861555916,-9.801866666666665,19.49791999390932,-3.5700000000000003,1.6821117679868958,21.43333333333333,0.8465616732800216,27.7,0.5821416398857666,29.06666666666667,0.36514837167011066,28.26666666666667,0.5477225575051665,28.46666666666667,0.5055250296034375,28.3,0.5055250296034358,13.866666666666665,1.3038404810405309,13.533333333333335,0.5055250296034366,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:18,18,0.0,0.0,-0.01,0.0,0.0,0.0,-1.01,0.0,-0.627,0.060166435825965314,0.126,0.044497190922573975,0.012,0.045497252664309304,-20.7942,9.545997358841033,-16.23,16.410918621454435,-5.82,3.2818820819767427,22.3,1.857417562100671,27.0,2.121320343559643,29.1,0.7416198487095661,28.2,0.7582875444051551,28.5,0.4999999999999999,28.2,0.44721359549995815,13.7,2.1095023109728985,13.7,0.44721359549995804,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:19,19,0.0,0.0,-0.010666666666666668,0.0014907119849998601,0.0,0.0,-1.01,0.0,-0.5956666666666667,0.037223051400383,0.15999999999999998,0.060415229867972854,0.06599999999999999,0.05366563145999494,-23.156466666666667,4.432684970446491,-17.771866666666668,13.396944580347004,-4.09,0.8749285685128816,20.333333333333336,3.5609767698702504,24.533333333333335,7.574995416206902,29.0,0.7071067811865476,28.3,0.5700877125495689,28.43333333333333,0.43461349368017616,28.23333333333333,0.5962847939999458,13.8,2.16794833886788,13.933333333333334,0.7226494462892933,224.1,125.83938175309032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:20,20,0.0,0.0,-0.01,0.0,0.0,0.0,-1.01,0.0,-0.593,0.05346857851943412,0.088,0.034205262752974135,0.009999999999999998,0.08660254037844387,-24.955333333333336,0.6488726013461938,-23.45,1.1357816691600542,-4.130000000000001,0.7774959806970068,20.666666666666668,5.517648452415616,24.2,6.242106126051437,29.0,0.6236095644623235,27.833333333333332,0.5000000000000014,28.333333333333332,0.4082482904638637,28.4,0.43461349368017693,12.133333333333333,2.29249984853992,13.9,0.5477225575051661,270.2,102.41191336949038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:21,21,0.0,0.0,-0.01,0.0,0.0,0.0,-1.01,0.0,-0.558,0.05837379549078508,0.10200000000000001,0.07224956747275377,0.018,0.05019960159204453,-24.923000000000002,0.7779497895108667,-23.79,1.1403946685248936,-4.53,0.5848076606885381,21.6,4.722287581247038,23.5,6.041522986797287,28.9,0.5477225575051663,28.3,0.8366600265340757,28.2,0.44721359549995815,28.4,0.5477225575051664,13.8,2.16794833886788,13.8,0.44721359549995776,270.0,102.85912696499032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:22,22,0.0,0.0,-0.010666666666666668,0.0014907119849998601,0.0,0.0,-1.01,0.0,-0.5663333333333334,0.024307063445289656,0.13799999999999998,0.017888543819998316,0.052000000000000005,0.0506951674225463,-24.979733333333336,0.548147696540103,-23.57,1.1659759860305863,-4.2,1.0068515282801132,23.533333333333335,3.9324151470678794,26.46666666666667,2.119355247868244,29.133333333333333,0.4624812308503874,28.23333333333333,0.2236067977499783,28.26666666666667,0.3651483716701107,28.26666666666667,0.8299933065325824,13.233333333333334,2.0466775244011672,14.0,0.7071067811865476,293.1,51.20595668474519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:23,23,0.0,0.0,-0.01,0.0,0.0,0.0,-1.01,0.0,-0.5730000000000001,0.0467172345071923,0.16199999999999998,0.06906518659932803,0.06,0.07648529270389177,-24.753833333333333,0.33568954738302875,-23.8,1.3322912594474212,-4.34,1.0939606939922477,22.233333333333334,5.394956492461784,25.73333333333333,2.277913275102653,29.0,0.0,28.26666666666667,0.8299933065325823,28.366666666666667,0.41499665326629065,28.366666666666667,0.4149966532662913,13.3,2.1095023109728985,13.8,0.7582875444051552,270.0,102.85912696499032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:24,24,0.0,0.0,-0.01,0.0,0.0,0.0,-1.01,0.0,-0.5980000000000001,0.06897463301823359,0.16199999999999998,0.05019960159204453,-0.024,0.07162401831787993,-24.7536,0.516444019231513,-23.82,1.3723155613779208,-4.470000000000001,1.03053384223906,22.0,5.522680508593631,26.4,1.5165750888103102,29.2,0.8366600265340757,28.3,0.6708203932499369,28.1,0.22360679774997907,28.3,0.44721359549995776,12.8,2.5884358211089573,13.8,0.5700877125495691,270.0,102.85912696499032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:25,25,0.0,0.0,-0.01,0.0,0.0,0.0,-1.01,0.0,-0.5896666666666667,0.06062636023674487,0.13599999999999998,0.06655824516917494,0.007999999999999998,0.037013511046643494,-24.883066666666668,0.5636616720653926,-23.63,1.025670512396647,-4.15,0.6547900426854398,22.333333333333336,4.874821934069889,26.7,2.25585657542515,29.06666666666667,0.3836954811073777,28.133333333333333,0.39791121287711056,28.46666666666667,0.36132472314464736,28.366666666666667,0.5451809077932034,12.8,1.9804601036683933,13.9,0.5477225575051663,270.0,102.85912696499032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:26,26,0.0,0.0,-0.01,0.0,0.0,0.0,-1.01,0.0,-0.674,0.13011533345459328,0.031333333333333324,0.18826104807480018,0.028000000000000004,0.0363318042491699,-25.148833333333336,0.4749318957024839,-23.98,1.5352524222420223,-4.24,0.5813776741499455,22.6,4.9855346308651365,26.6,1.8767584347012316,29.166666666666668,0.6236095644623251,28.333333333333332,0.7071067811865487,28.5,0.4999999999999999,28.4,0.5477225575051664,12.466666666666667,2.3285665595430642,13.8,0.44721359549995776,270.0,102.85912696499032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:27,27,0.0,0.0,-0.01,0.0,0.0,0.0,-1.01,0.0,-0.5543333333333333,0.03722305140038297,0.156,0.032863353450309975,0.033999999999999996,0.026076809620810593,-24.66496666666667,1.068454766889497,-23.630000000000003,1.1300442469213337,-4.64,0.9607288899580357,22.633333333333333,5.107728349167454,26.93333333333333,2.314207327694638,29.1,0.7416198487095662,28.26666666666667,0.4346134936801762,28.166666666666668,0.23570226039551642,28.3,0.8366600265340752,12.466666666666667,2.3285665595430642,14.0,0.7071067811865476,270.0,102.85912696499032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:28,28,0.0,0.0,-0.01,0.0,0.0,0.0,-1.01,0.0,-0.5273333333333333,0.07685303435056348,0.142,0.08757853618324528,0.026000000000000002,0.06308724118235001,-25.12473333333333,0.5632978613092315,-23.669999999999998,0.9628083921528725,-4.32,0.7894618420164459,22.233333333333334,4.692784058767484,25.73333333333333,3.1193838422925055,28.96666666666667,0.2981423969999717,28.2,0.5700877125495691,28.4,0.5477225575051662,28.43333333333333,0.4346134936801766,13.233333333333334,2.277913275102652,13.9,0.22360679774997907,247.1,102.66352809055414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:29,29,0.0,0.0,-0.012,0.0027386127875258298,0.0,0.0,-1.01,0.0,-0.632,0.09530215107750718,0.15699999999999997,0.03383784863137726,0.0,0.05196152422706632,-25.1813,0.5788790460882124,-23.56,1.3390294993016394,-4.4,0.607247890074556,18.8,2.659887215654077,23.966666666666665,4.282392892868296,29.0,0.6123724356957946,28.06666666666667,0.5962847939999448,28.5,0.4999999999999999,28.23333333333333,0.52174919474995,13.4,2.1621748310439655,13.933333333333334,0.5962847939999432,193.4,116.24887096225923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:30,30,0.0,0.0,-0.011,0.002236067977499789,0.0,0.0,-1.01,0.0,-0.6359999999999999,0.18902380802428034,0.08399999999999999,0.15646085772486357,0.054000000000000006,0.044497190922573975,-24.8507,0.7458739504768894,-23.669999999999998,1.104309739158359,-4.470000000000001,0.722495674727538,17.0,4.373213921133975,23.9,4.878524367060187,29.1,0.5477225575051664,28.2,0.44721359549995815,28.0,0.7071067811865474,28.2,0.44721359549995765,12.8,2.588435821108957,14.2,0.8366600265340757,132.1,102.80345324939236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:31,31,0.0,0.0,-0.01,0.0,0.0,0.0,-1.01,0.0,-0.5643333333333332,0.02954751352576995,0.13999999999999999,0.04795831523312719,0.048,0.06220932405998316,-25.02,0.6659272670494865,-23.64,0.9983736775376253,-4.36,0.6739807118901848,15.566666666666666,3.282106369729997,20.9,6.045659600076736,27.8,3.271085446759225,26.73333333333333,2.9967575069657464,28.2,0.5700877125495691,28.26666666666667,0.434613493680177,12.8,2.5884358211089573,14.0,0.7071067811865476,132.36666666666665,102.65478827388206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:32,32,0.0,0.0,-0.010666666666666668,0.0014907119849998601,0.0,0.0,-1.01,0.0,-0.6316666666666666,0.05787918451395113,0.128,0.047644516998286396,0.012,0.06140032573203501,-24.80193333333333,0.8323349736334124,-23.63,1.0293201639917486,-4.29,0.71449282711585,18.23333333333333,5.324993479390896,25.133333333333333,2.489979919597747,28.5,1.3437096247164249,27.93333333333333,0.990230051834197,28.2,0.44721359549995815,28.03333333333333,0.4149966532662913,13.133333333333335,1.3406051701460138,14.2,0.8366600265340756,201.16666666666666,114.91687817239419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:33,33,0.0,0.0,-0.01,0.0,0.0,0.0,-1.01,0.0,-0.6096666666666667,0.11347050522296778,0.154,0.15614096195425464,-0.05,0.09433981132056604,-25.366899999999998,0.608892067611328,-23.43,1.0084641788382955,-4.17,0.9024965373894794,16.733333333333334,5.702825810264787,27.366666666666667,1.6346933113652304,29.0,1.2247448713915887,27.76666666666667,0.9689627902499093,27.96666666666667,0.29814239699997214,28.43333333333333,0.6624868971450596,12.466666666666667,2.3285665595430642,14.0,0.7071067811865476,201.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:34,34,0.0,0.0,-0.01,0.0,0.0,0.0,-1.01,0.0,-0.623,0.06683728167888203,0.07,0.08602325267042628,0.012,0.037013511046643494,-25.10073333333333,0.37322097639631996,-23.71,1.361249426078851,-4.3,0.8937281465859738,16.733333333333334,7.540262300182637,24.3,5.044799302251775,28.43333333333333,1.211060141638996,27.7,0.9159087776022722,28.333333333333332,0.4714045207910314,28.2,0.29814239699997275,12.466666666666667,2.3285665595430642,14.166666666666666,0.74535599249993,178.26666666666665,125.73327147400389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:35,35,0.0,0.0,-0.01,0.0,0.0,0.0,-1.01,0.0,-0.608,0.044243643611257884,0.13199999999999998,0.10084641788382966,0.03,0.04743416490252569,-25.068099999999998,0.8573546815641693,-23.82,1.283354978172445,-4.59,0.469574275274956,21.7,4.295346318982905,25.6,2.770379035439013,29.0,0.9354143466934853,28.3,0.6708203932499366,28.3,0.44721359549995776,28.4,0.6519202405202651,12.3,2.280350850198276,14.0,0.7071067811865476,224.1,96.18627760756728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 00:00:36,36,0.0,0.0,-0.01,0.0,0.0,0.0,-1.01,0.0,-0.5279999999999999,0.07198958257970385,0.162,0.10733126291998991,0.046,0.03130495168499706,-24.721566666666668,0.46399508498354636,-23.610000000000003,1.1599568957508721,-4.39,0.9607288899580361,23.533333333333335,5.037911824908765,25.333333333333336,3.2744804507314162,28.9,0.5477225575051664,27.8,0.44721359549995765,28.5,0.4999999999999999,28.4,0.5477225575051662,12.8,1.8907670401189038,14.0,0.7071067811865476,270.2,102.41191336949038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
