timestamp,elapsed_s,FSW_DB_VER,FSW_DB_VER__std,DAY,DAY__std,HOUR,HOUR__std,MINUTE,MINUTE__std,SECOND,SECOND__std,SC_ID,SC_ID__std,CMD_RCV_CNT,CMD_RCV_CNT__std,CMD_ACC_CNT,CMD_ACC_CNT__std,CMD_REJ_CNT,CMD_REJ_CNT__std,CMD_INC_CNT,CMD_INC_CNT__std,PAYLOAD_STATUS,PAYLOAD_STATUS__std,PLATFORM_PWR_STATUS,PLATFORM_PWR_STATUS__std,ADCS_PWR_STATUS,ADCS_PWR_STATUS__std,PAYLOAD_PWR_STATUS,PAYLOAD_PWR_STATUS__std,SPR_PWR_STATUS,SPR_PWR_STATUS__std,SOLAR_V,SOLAR_V__std,SOLAR_S,SOLAR_S__std,EXT_V,EXT_V__std,EXT_S,EXT_S__std,BATT_CHR_V,BATT_CHR_V__std,BATT_CHR_I,BATT_CHR_I__std,BATT_CHR_STATUS,BATT_CHR_STATUS__std,SYS_V,SYS_V__std,SYS_I,SYS_I__std,SPR_V,SPR_V__std,SPR_I,SPR_I__std,PLAT_5V_V,PLAT_5V_V__std,PLAT_5V_I,PLAT_5V_I__std,ADCS_5V_V,ADCS_5V_V__std,ADCS_5V_I,ADCS_5V_I__std,PAYLOAD_5V_V,PAYLOAD_5V_V__std,PAYLOAD_5V_I,PAYLOAD_5V_I__std,OBC_PWR_V,OBC_PWR_V__std,OBC_PWR_I,OBC_PWR_I__std,ADCS_PROC_PWR_V,ADCS_PROC_PWR_V__std,ADCS_PROC_PWR_I,ADCS_PROC_PWR_I__std,ADCS_PER_PWR_V,ADCS_PER_PWR_V__std,ADCS_PER_PWR_I,ADCS_PER_PWR_I__std,COMMS_PWR_V,COMMS_PWR_V__std,COMMS_PWR_I,COMMS_PWR_I__std,TEMP_SOLAR,TEMP_SOLAR__std,TEMP_EPS,TEMP_EPS__std,TEMP_BATTERY,TEMP_BATTERY__std,TEMP_BACKPLANE,TEMP_BACKPLANE__std,TEMP_OBDH,TEMP_OBDH__std,TEMP_ADCS,TEMP_ADCS__std,TEMP_WHEEL,TEMP_WHEEL__std,TEMP_COMMS,TEMP_COMMS__std,TEMP_PAYLOAD,TEMP_PAYLOAD__std,TEMP_EPS_L,TEMP_EPS_L__std,TEMP_OBDH_L,TEMP_OBDH_L__std,TEMP_ADCS_L,TEMP_ADCS_L__std,TEMP_WHEEL_L,TEMP_WHEEL_L__std,TEMP_COMMS_L,TEMP_COMMS_L__std,TEMP_PAYLOAD_L,TEMP_PAYLOAD_L__std,FREQ,FREQ__std,RSSI,RSSI__std,TX_POWER,TX_POWER__std,FRAME_ERR,FRAME_ERR__std,TEMP_THERM_EXP_L,TEMP_THERM_EXP_L__std,THERMISTOR_ROD_1,THERMISTOR_ROD_1__std,THERMISTOR_ROD_2,THERMISTOR_ROD_2__std,THERMISTOR_ROD_3,THERMISTOR_ROD_3__std,THERMISTOR_ROD_4,THERMISTOR_ROD_4__std,THERMISTOR_ROD_5,THERMISTOR_ROD_5__std,THERMISTOR_ROD_6,THERMISTOR_ROD_6__std,THERMISTOR_ROD_7,THERMISTOR_ROD_7__std,THERMISTOR_ROD_8,THERMISTOR_ROD_8__std,THERMISTOR_ROD_9,THERMISTOR_ROD_9__std,THERMISTOR_ROD_10,THERMISTOR_ROD_10__std,THERMISTOR_ROD_11,THERMISTOR_ROD_11__std,THERMISTOR_ROD_12,THERMISTOR_ROD_12__std,THERMISTOR_ROD_13,THERMISTOR_ROD_13__std,THERMISTOR_ROD_14,THERMISTOR_ROD_14__std,THERMISTOR_ROD_15,THERMISTOR_ROD_15__std,THERMISTOR_ROD_16,THERMISTOR_ROD_16__std,THERMISTOR_BATH_1,THERMISTOR_BATH_1__std,THERMISTOR_BATH_2,THERMISTOR_BATH_2__std,THERMISTOR_BATH_3,THERMISTOR_BATH_3__std,THERMISTOR_EXP3,THERMISTOR_EXP3__std,THERMISTOR_HEATER,THERMISTOR_HEATER__std,THERMAL_EXP_SW_VERSION,THERMAL_EXP_SW_VERSION__std,OBC_SW_VERSION,OBC_SW_VERSION__std,PWR_SW_VERSION,PWR_SW_VERSION__std,COMMS_SW_VERSION,COMMS_SW_VERSION__std,ADCS_SW_VERSION,ADCS_SW_VERSION__std,ACTUATOR_SW_VERSION,ACTUATOR_SW_VERSION__std,PWR_SYS,PWR_SYS__std,PWR_PLAT_5V,PWR_PLAT_5V__std,PWR_OBC_PWR,PWR_OBC_PWR__std,PWR_COMMS_PWR,PWR_COMMS_PWR__std
2000-01-01 00:00:00,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,14.893790652483336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707,0.3954434219961182,0.0,0.0,0.0,0.0,0.0,0.0,7.4248,0.7027664619203171,-264.2,102.45828419410505,0.0,0.0,7.3324,0.6909748910054547,196.9,52.84221797010417,0.0,0.0,0.0,0.0,4.9865,0.001224744871391881,194.5,84.11896337925236,0.056299999999999996,0.029861346252304168,0.5,0.5,0.6834,0.0015165750888102986,0.1,0.223606797749979,4.9566,0.002043281674169973,193.5,5.499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9844,2.2273473685081093,36.4,22.733235581412515,23.365318,0.4266745769553197,22.999084000000003,0.7436882929645325,23.077486,0.7242088705477163,22.729868,0.5737964290212155,23.589963,1.2850952798119684,22.906899000000003,0.7000943780876969,22.851409,0.7411211774264707,23.23071,0.6758168646164425,23.031304,0.5022977300167707,22.7,0.758287544405155,22.6,0.9617692030835673,0.0,0.0,0.0,0.0,18.0,10.093314619093174,0.0,0.0,901.0,20.683628791873055,0.0,0.0,1.6,0.8944271909999159,0.0,0.0,0.0,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,0.0,0.0,0.0,0.0,100.0,0.0,101.0,0.0,81.6,45.61578674099571,0.0,0.0,0.0,0.0,1440.7259,375.3080616750725,969.8982,419.50176687851985,959.1051,27.344539026101703,181.288,113.21470443586381
2000-01-01 00:00:01,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.979152178945242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7074000000000003,0.39470644154865275,0.0,0.0,0.0,0.0,0.0,0.0,7.424200000000001,0.7019613237209016,-264.6,102.12822822315091,0.0,0.0,7.3324,0.6913763808519926,170.7,97.68162570309731,0.0,0.0,0.0,0.0,4.9862,0.0010368220676664859,196.4,83.57885498138869,0.059199999999999996,0.02928864967867245,0.5,0.5,0.6832,0.001350925608610681,0.0,0.0,4.9573,0.0012549900398016829,194.8,1.9557607215607993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4826999999999995,1.113394224881735,45.0,17.069710015111564,23.36496,0.4298334756187569,23.002843000000002,0.7416730592181434,23.078201999999997,0.723537784056575,22.732195,0.5775240199333691,23.625763,1.2783245554269467,22.908152,0.7013678792420577,22.84407,0.7408202676847476,23.263646,0.6757117823210574,23.035779,0.503219430770513,22.75,0.75,22.6,0.9617692030835673,0.0,0.0,0.0,0.0,20.3,4.982469267341245,0.0,0.0,905.625,10.341814395936527,0.0,0.0,1.8,0.4472135954999579,0.0,0.0,0.0,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,0.0,0.0,0.0,0.0,100.0,0.0,101.0,0.0,91.8,22.807893370497855,0.0,0.0,0.0,0.0,1263.0289,706.9557922407878,979.3112000000001,416.78124156183543,965.6836999999999,9.470516113179931,224.1352,85.01264361669973
2000-01-01 00:00:02,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,14.758048651498612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707,0.3967020292360501,0.0,0.0,0.0,0.0,0.0,0.0,7.4244,0.7022480331051133,-264.6,102.14352647133346,0.0,0.0,7.3329,0.6900641636833488,219.4,24.832941831365854,0.0,0.0,0.0,0.0,4.9862,0.0009082951062292085,193.4,59.608514492478335,0.0615,0.02674883175019051,0.5,0.5,0.6826000000000001,0.0008944271909999263,0.1,0.22360679774997896,4.9566,0.00041833001326702486,194.9,2.073644135332773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9808,0.0008366600265338906,57.8,8.318653737234168,23.366929,0.4325593425531348,23.010182,0.7407720415772315,23.086615000000002,0.7233341606494884,22.731479,0.577773071179333,23.660489,1.271245725511005,22.907973000000002,0.6979248793172514,22.847829,0.7422991551035887,23.290316999999998,0.6742438409210709,23.032378,0.5057433480358398,22.8,0.758287544405155,22.6,0.9617692030835673,0.0,0.0,0.0,0.0,22.6,0.8215838362577489,0.0,0.0,910.25,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,0.0,0.0,0.0,0.0,100.0,0.0,101.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,1595.224,41.908913025751446,964.3578,297.33519304305366,966.0435,10.337377955748742,287.8856,41.40044722946846
2000-01-01 00:00:03,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.625,16.937999685126144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7062,0.3928314842270158,0.06666666666666667,0.14907119849998596,0.0,0.0,0.0,0.0,7.4241,0.7018180319712513,-266.7,100.52089335058656,0.0,0.0,7.332766666666666,0.690572725271487,189.06666666666666,65.21040731526082,0.0,0.0,0.0,0.0,4.986400000000001,0.0005477225575052984,215.16666666666666,64.69028778211869,0.06513333333333333,0.025205103098821523,0.36666666666666664,0.3415650255319866,0.683,0.001105541596785135,0.0,0.0,4.956733333333334,0.0008299933065324982,193.86666666666665,1.4112642086677696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.980366666666667,0.000960324019392671,57.166666666666664,8.28485901442438,23.36848033333333,0.43054370641537554,23.010898,0.7409542246370556,23.093954000000004,0.7246810081201246,22.735357333333333,0.5757653480351649,23.717530333333336,1.2671535530605171,22.908450333333334,0.6978461601533913,22.847769333333332,0.7402751562863121,23.322119333333333,0.6764665277150727,23.03518233333333,0.5037430376298577,22.75,0.82915619758885,22.6,0.9617692030835673,0.0,0.0,0.0,0.0,22.666666666666664,0.7168604389202202,0.0,0.0,910.25,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,0.0,0.0,0.0,0.0,100.0,0.0,101.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,1385.5253666666667,465.885531159485,1072.9237,322.61363615546384,960.9491333333333,7.081776407716445,284.7051333333334,41.219769509571776
2000-01-01 00:00:04,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.166666666666667,1.0408329997330665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7041999999999997,0.3877211626929847,0.1,0.22360679774997896,0.0,0.0,0.0,0.0,7.4243,0.7020774173835822,-265.7,101.35432896526915,0.0,0.0,7.331899999999999,0.6910571069021719,173.6,100.12142627829469,0.0,0.0,0.0,0.0,4.986400000000001,0.0008215838362581249,207.5,64.85079028045841,0.0682,0.024281165540393647,0.4,0.4183300132670378,0.6826000000000001,0.0009617692030835953,0.0,0.0,4.9566,0.00041833001326702486,197.0,1.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9802,0.001483239697419291,55.8,7.823042886243178,23.369614,0.43110506565105494,23.015731,0.7397407544741603,23.099145,0.7260681639057728,22.732911,0.5787025983439146,23.77487,1.2557084432950596,22.908689000000003,0.7016524302619513,22.850693,0.7403039446369307,23.353862,0.6734922871922883,23.033273,0.5071103487358549,22.8,0.8177713616898064,22.7,0.8366600265340756,0.0,0.0,0.0,0.0,22.7,0.670820393249937,0.0,0.0,910.25,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,0.0,0.0,0.0,0.0,100.0,0.0,101.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,1277.8812,715.6011822414249,1034.7102,323.45639256737536,976.4530000000001,9.985565281945735,277.889,38.91579631717691
2000-01-01 00:00:05,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.166666666666667,1.0408329997330665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705,0.391588910721435,0.0,0.0,0.0,0.0,0.0,0.0,7.4243,0.7020909485244771,-265.6,101.38934855299149,0.0,0.0,7.331999999999999,0.6906277036146172,148.7,93.33380952259476,0.0,0.0,0.0,0.0,4.9867,0.000273861278752938,162.3,78.7238845586268,0.07010000000000001,0.02191859940780888,0.7,0.6708203932499369,0.6829000000000001,0.0010246950765959554,0.1,0.223606797749979,4.9567,0.0008366600265340984,196.2,2.1679483388678804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9802,0.0008366600265338861,57.6,4.505552130427525,23.369435,0.4291951946958406,23.026471,0.741042272734829,23.101114000000003,0.724333845564323,22.735775,0.5746206689634467,23.818904,1.2458249546505311,22.909763,0.7019041708239088,22.850335,0.7400510870625754,23.379638,0.6789566389376432,23.038106,0.5012157421634916,22.9,0.8944271909999161,22.7,0.8366600265340756,0.0,0.0,0.0,0.0,22.7,0.670820393249937,0.0,0.0,910.25,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,0.0,0.0,0.0,0.0,100.0,0.0,101.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,1110.9674,708.4227919750145,809.3301,392.5376935898003,972.5063,10.83805603302546,286.8566,22.420168527466505
2000-01-01 00:00:06,6,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.447213595499958,6.208333333333334,4.00780488547035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7043999999999997,0.39633231006315894,0.13333333333333333,0.18257418583505536,0.0,0.0,0.0,0.0,7.424199999999999,0.7019613237209011,-266.1,100.9841571732913,0.0,0.0,7.331933333333334,0.6907098261128826,172.1,98.91814798104542,0.0,0.0,0.0,0.0,4.986466666666667,0.0004915960401247316,183.8,74.20040431156693,0.07333333333333333,0.02061586498037104,0.8,0.3613247231446467,0.6828666666666667,0.0011389566375513227,0.06666666666666667,0.14907119849998596,4.9566,0.0004801620096965507,195.73333333333335,3.6182408248576654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,0.0,59.666666666666664,1.795054935711501,23.371165333333334,0.43118086839515496,23.041626333333333,0.7248740130958397,23.110601000000003,0.7234198134762395,22.734760666666666,0.5726565878194839,23.896888333333333,1.233059613451996,22.910598333333333,0.6997689903202979,22.849320666666664,0.7404811405661645,23.400521333333334,0.6725592153921387,23.040075,0.504650652753962,22.866666666666667,0.8928730157319253,22.9,0.894427190999916,0.0,0.0,0.0,0.0,22.7,0.670820393249937,0.0,0.0,910.25,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,0.0,0.0,0.0,0.0,100.0,0.0,101.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,1267.4985000000001,709.4252886826772,916.5042000000001,369.9675593741369,970.1721000000001,17.935044290128992,297.14000000000004,8.939373579843277
2000-01-01 00:00:07,7,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.447213595499958,6.277777777777779,4.1510819651605875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7052,0.3992614431672561,0.26666666666666666,0.4346134936801766,0.0,0.0,0.0,0.0,7.424166666666667,0.7019044727659806,-263.6333333333333,102.89317545666259,0.0,0.0,7.331066666666667,0.6906185492408641,173.73333333333332,99.08782580227614,0.0,0.0,0.0,0.0,4.986133333333333,0.0004624812308505241,176.3,73.14164340510814,0.07656666666666667,0.019472773014876155,0.2333333333333333,0.32489314482696546,0.6825666666666667,0.0006624868971450756,0.0,0.0,4.955933333333333,0.0008045012257430974,199.56666666666666,1.1995369476964348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9804,0.0008944271909996188,60.06666666666666,0.5962847939999437,23.372836,0.4268926713238359,23.047772000000002,0.7259541354452069,23.118477000000002,0.7229205921780073,22.735059,0.5734242020790536,23.95088666666667,1.2253638646750558,22.909106666666666,0.698957882426084,22.850036666666664,0.7402962381971745,23.426416666666665,0.6727515559140104,23.039418666666666,0.502190597603528,22.8,0.9082951062292476,22.95,0.9746794344808963,0.0,0.0,0.0,0.0,22.7,0.670820393249937,0.0,0.0,910.25,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,0.0,0.0,0.0,0.0,100.0,0.0,101.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,1281.3686,716.6181159308632,879.0647666666667,364.73805506089644,989.0392333333333,5.908473267736384,299.15600000000006,2.966627715100102
2000-01-01 00:00:08,8,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.447213595499958,5.5,4.949747468305833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7051000000000003,0.39873713145379386,0.1,0.223606797749979,0.0,0.0,0.0,0.0,7.4241,0.7018044955683882,-263.6,102.91890011071824,0.0,0.0,7.3301,0.6911187850145588,198.9,48.49407180264409,0.0,0.0,0.0,0.0,4.986,0.0007071067811863127,150.4,66.19799845916793,0.0789,0.01792135597548355,1.1,0.6519202405202649,0.6831,0.0015165750888103055,0.2,0.27386127875258304,4.956300000000001,0.0009746794344809419,195.3,4.410215414239988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,0.001414213562373201,60.4,1.816590212458495,23.369256,0.43005443828950324,23.066746000000002,0.715792553698344,23.122057,0.7232501589837352,22.732732,0.57584386244884,24.010255,1.203728252809786,22.912448,0.6960616449765774,22.848903,0.7376170069944838,23.448552999999997,0.6753608561872687,23.038285000000002,0.5022269991373415,22.95,0.8366600265340757,22.9,0.894427190999916,0.0,0.0,0.0,0.0,22.7,0.670820393249937,0.0,0.0,910.25,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,0.0,0.0,0.0,0.0,100.0,0.0,101.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,1456.3632,353.83889932100453,749.9086,330.1395591129606,967.9696,21.943444084737475,300.79080000000005,8.995201120597565
2000-01-01 00:00:09,9,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.447213595499958,6.833333333333334,4.949747468305833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7056666666666667,0.39960070348064003,0.1,0.22360679774997896,0.0,0.0,0.0,0.0,7.424166666666667,0.7018999612163799,-265.6333333333333,101.3558363171828,0.0,0.0,7.331233333333333,0.6891627327578173,161.83333333333331,75.73143336818603,0.0,0.0,0.0,0.0,4.985833333333334,0.0004082482904639691,105.73333333333332,1.228142228462707,0.08153333333333333,0.016654328766620007,0.7666666666666666,0.22360679774997894,0.6834666666666667,0.00184992492340154,0.1,0.223606797749979,4.9558333333333335,0.0005000000000002811,196.0,3.16447292434125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,0.001414213562373201,58.733333333333334,5.05195231788882,23.369315666666665,0.42864175780338837,23.070922666666668,0.7171799491610266,23.124742,0.7255814856982332,22.73243366666667,0.5744584921331454,24.092356333333335,1.180277371660296,22.911314333333333,0.6978945659979336,22.850215666666667,0.7401738862156362,23.470868333333335,0.6722327861004204,23.035719333333333,0.49800853122517547,22.933333333333334,0.8547254269972054,23.033333333333335,1.0233387622005827,0.0,0.0,0.0,0.0,22.7,0.670820393249937,0.0,0.0,910.25,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,77.180115,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,74.309649,0.0,0.0,0.0,0.0,0.0,100.0,0.0,101.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,1205.0667333333336,596.647072188113,527.1683666666667,6.086940065966391,971.3423666666667,15.733508228371145,292.48693333333335,25.091145855770634
