tag,variant,tier,target,n_anomaly,n_total,detector,accuracy,fpr,precision,recall,f1,latency_s,auc_roc,auc_pr,event_detected,threshold,tp,tn,fp,fn
ecg_baseline_wander,1,easy,signal,1800,15000,ZScore,0.8679,0.0163,0.1365,0.0189,0.0332,4.589,0.8855,0.3418,True,53.96,34,12985,215,1766
ecg_baseline_wander,1,easy,signal,1800,15000,RobustRollingZScore,0.8573,0.0258,0.0,0.0,0.0,,0.3714,0.0889,False,3115308.923735,0,12859,341,1800
ecg_baseline_wander,1,easy,signal,1800,15000,IsolationForest,0.9737,0.0268,0.8325,0.9772,0.8991,0.583,0.9895,0.8879,True,0.588057,1759,12846,354,41
ecg_baseline_wander,1,easy,signal,1800,15000,Autoencoder,0.9427,0.0633,0.6801,0.9872,0.8053,0.447,0.9935,0.9493,True,0.729582,1777,12364,836,23
ecg_baseline_wander,1,easy,signal,1800,15000,LOF,0.9237,0.0864,0.6115,0.9978,0.7583,0.078,0.9973,0.98,True,1.549547,1796,12059,1141,4
ecg_baseline_wander,2,easy,signal,1800,15000,ZScore,0.8657,0.0174,0.065,0.0089,0.0156,0.097,0.8796,0.3323,True,53.96,16,12970,230,1784
ecg_baseline_wander,2,easy,signal,1800,15000,RobustRollingZScore,0.8587,0.0242,0.0,0.0,0.0,,0.4034,0.0946,False,3115308.923735,0,12881,319,1800
ecg_baseline_wander,2,easy,signal,1800,15000,IsolationForest,0.9713,0.029,0.8206,0.9733,0.8905,0.097,0.9833,0.8913,True,0.588057,1752,12817,383,48
ecg_baseline_wander,2,easy,signal,1800,15000,Autoencoder,0.9359,0.0705,0.6552,0.9828,0.7862,0.078,0.9921,0.9331,True,0.729582,1769,12269,931,31
ecg_baseline_wander,2,easy,signal,1800,15000,LOF,0.8959,0.1167,0.5358,0.9883,0.6949,0.408,0.9927,0.9716,True,1.549547,1779,11659,1541,21
ecg_baseline_wander,1,medium,signal,5700,15000,ZScore,0.6141,0.0181,0.3226,0.014,0.0269,0.778,0.8451,0.6193,True,53.96,80,9132,168,5620
ecg_baseline_wander,1,medium,signal,5700,15000,RobustRollingZScore,0.6045,0.026,0.0359,0.0016,0.003,44.547,0.3737,0.2955,True,3115308.923735,9,9058,242,5691
ecg_baseline_wander,1,medium,signal,5700,15000,IsolationForest,0.819,0.0262,0.9297,0.5665,0.704,0.778,0.9716,0.9159,True,0.588057,3229,9056,244,2471
ecg_baseline_wander,1,medium,signal,5700,15000,Autoencoder,0.9468,0.0708,0.8942,0.9754,0.933,0.0,0.9871,0.9656,True,0.729582,5560,8642,658,140
ecg_baseline_wander,1,medium,signal,5700,15000,LOF,0.937,0.0982,0.8613,0.9944,0.9231,0.35,0.996,0.9934,True,1.549547,5668,8387,913,32
ecg_baseline_wander,2,medium,signal,5700,15000,ZScore,0.6143,0.0177,0.3265,0.014,0.0269,1.692,0.8569,0.6406,True,53.96,80,9135,165,5620
ecg_baseline_wander,2,medium,signal,5700,15000,RobustRollingZScore,0.6046,0.0259,0.0398,0.0018,0.0034,0.719,0.3709,0.2953,True,3115308.923735,10,9059,241,5690
ecg_baseline_wander,2,medium,signal,5700,15000,IsolationForest,0.8297,0.0258,0.9338,0.594,0.7261,1.497,0.9732,0.9213,True,0.588057,3386,9060,240,2314
ecg_baseline_wander,2,medium,signal,5700,15000,Autoencoder,0.9396,0.071,0.8921,0.9568,0.9233,1.206,0.9845,0.964,True,0.729582,5454,8640,660,246
ecg_baseline_wander,2,medium,signal,5700,15000,LOF,0.9445,0.0843,0.8782,0.9914,0.9314,0.156,0.9963,0.9939,True,1.549547,5651,8516,784,49
ecg_baseline_wander,1,hard,signal,9300,15000,ZScore,0.3838,0.0167,0.6154,0.0163,0.0318,2.236,0.8103,0.7927,True,53.96,152,5605,95,9148
ecg_baseline_wander,1,hard,signal,9300,15000,RobustRollingZScore,0.3773,0.024,0.412,0.0103,0.0201,3.208,0.4223,0.5589,True,3115308.923735,96,5563,137,9204
ecg_baseline_wander,1,hard,signal,9300,15000,IsolationForest,0.474,0.0288,0.9056,0.1692,0.2852,1.4,0.883,0.8898,True,0.588057,1574,5536,164,7726
ecg_baseline_wander,1,hard,signal,9300,15000,Autoencoder,0.6733,0.0823,0.9121,0.5234,0.6652,1.264,0.8387,0.8837,True,0.729582,4868,5231,469,4432
