tag,variant,tier,target,n_anomaly,n_total,detector,accuracy,fpr,precision,recall,f1,latency_s,auc_roc,auc_pr,event_detected,threshold,tp,tn,fp,fn
ecg_baseline_wander,1,easy,signal,1800,15000,ZScore,0.8269,0.1915,0.4066,0.9622,0.5716,0.544,0.8919,0.4013,True,2081314285.714151,1732,10672,2528,68
ecg_baseline_wander,1,easy,signal,1800,15000,RobustRollingZScore,0.8619,0.0205,0.0,0.0,0.0,,0.4779,0.1082,False,733013.864408,0,12929,271,1800
ecg_baseline_wander,1,easy,signal,1800,15000,IsolationForest,0.8857,0.0026,0.7792,0.0667,0.1228,3.228,0.9582,0.7265,True,0.62377,120,13166,34,1680
ecg_baseline_wander,1,easy,signal,1800,15000,Autoencoder,0.9287,0.0114,0.8544,0.4889,0.6219,2.353,0.9282,0.7043,True,0.64152,880,13050,150,920
ecg_baseline_wander,1,easy,signal,1800,15000,LOF,0.9082,0.0639,0.6003,0.7033,0.6477,1.011,0.944,0.6494,True,1.825495,1266,12357,843,534
ecg_baseline_wander,2,easy,signal,1800,15000,ZScore,0.8215,0.2028,0.4021,1.0,0.5735,0.0,0.8985,0.4021,True,2081314285.714151,1800,10523,2677,0
ecg_baseline_wander,2,easy,signal,1800,15000,RobustRollingZScore,0.8603,0.0224,0.0,0.0,0.0,,0.5119,0.1148,False,733013.864408,0,12904,296,1800
ecg_baseline_wander,2,easy,signal,1800,15000,IsolationForest,0.8987,0.0017,0.9323,0.1683,0.2852,2.119,0.9874,0.8984,True,0.62377,303,13178,22,1497
ecg_baseline_wander,2,easy,signal,1800,15000,Autoencoder,0.964,0.0123,0.8977,0.79,0.8404,0.408,0.9828,0.8803,True,0.64152,1422,13038,162,378
ecg_baseline_wander,2,easy,signal,1800,15000,LOF,0.9181,0.0852,0.6014,0.9422,0.7342,0.525,0.9699,0.8022,True,1.825495,1696,12076,1124,104
ecg_baseline_wander,1,medium,signal,5700,15000,ZScore,0.8291,0.1975,0.7303,0.8726,0.7951,0.894,0.8596,0.7108,True,2081314285.714151,4974,7463,1837,726
ecg_baseline_wander,1,medium,signal,5700,15000,RobustRollingZScore,0.6095,0.0237,0.2226,0.0111,0.0211,0.894,0.4746,0.3452,True,733013.864408,63,9080,220,5637
ecg_baseline_wander,1,medium,signal,5700,15000,IsolationForest,0.631,0.0022,0.9024,0.0325,0.0627,9.45,0.9214,0.8517,True,0.62377,185,9280,20,5515
ecg_baseline_wander,1,medium,signal,5700,15000,Autoencoder,0.6893,0.0049,0.9594,0.1905,0.3179,6.844,0.8699,0.7924,True,0.64152,1086,9254,46,4614
ecg_baseline_wander,1,medium,signal,5700,15000,LOF,0.7396,0.0667,0.7956,0.4235,0.5528,0.992,0.8802,0.785,True,1.825495,2414,8680,620,3286
ecg_baseline_wander,2,medium,signal,5700,15000,ZScore,0.7925,0.2008,0.7047,0.7816,0.7411,1.128,0.821,0.6699,True,2081314285.714151,4455,7433,1867,1245
ecg_baseline_wander,2,medium,signal,5700,15000,RobustRollingZScore,0.6161,0.0204,0.4099,0.0232,0.0438,0.7,0.4841,0.3725,True,733013.864408,132,9110,190,5568
ecg_baseline_wander,2,medium,signal,5700,15000,IsolationForest,0.6251,0.0023,0.8235,0.0172,0.0337,38.733,0.8871,0.7725,True,0.62377,98,9279,21,5602
ecg_baseline_wander,2,medium,signal,5700,15000,Autoencoder,0.6646,0.0063,0.925,0.1277,0.2244,3.675,0.8462,0.7478,True,0.64152,728,9241,59,4972
ecg_baseline_wander,2,medium,signal,5700,15000,LOF,0.6984,0.0651,0.7464,0.3125,0.4405,0.214,0.8658,0.7339,True,1.825495,1781,8695,605,3919
ecg_baseline_wander,1,hard,signal,9300,15000,ZScore,0.6501,0.1514,0.8506,0.5284,0.6519,0.739,0.7858,0.8138,True,2081314285.714151,4914,4837,863,4386
ecg_baseline_wander,1,hard,signal,9300,15000,RobustRollingZScore,0.3896,0.0207,0.6895,0.0282,0.0541,0.681,0.5651,0.6623,True,733013.864408,262,5582,118,9038
ecg_baseline_wander,1,hard,signal,9300,15000,IsolationForest,0.386,0.0035,0.8462,0.0118,0.0233,59.656,0.8338,0.8579,True,0.62377,110,5680,20,9190
ecg_baseline_wander,1,hard,signal,9300,15000,Autoencoder,0.4025,0.0081,0.893,0.0413,0.0789,30.8,0.7593,0.8061,True,0.64152,384,5654,46,8916
ecg_baseline_wander,1,hard,signal,9300,15000,LOF,0.4797,0.0656,0.8333,0.2011,0.324,1.906,0.7787,0.8073,True,1.825495,1870,5326,374,7430
ecg_baseline_wander,2,hard,signal,9300,15000,ZScore,0.8361,0.1768,0.8862,0.844,0.8646,0.078,0.8512,0.8667,True,2081314285.714151,7849,4692,1008,1451
ecg_baseline_wander,2,hard,signal,9300,15000,RobustRollingZScore,0.3799,0.0207,0.4979,0.0126,0.0245,0.622,0.475,0.5795,True,733013.864408,117,5582,118,9183
ecg_baseline_wander,2,hard,signal,9300,15000,IsolationForest,0.3819,0.0033,0.7164,0.0052,0.0102,4.103,0.8698,0.8768,True,0.62377,48,5681,19,9252
ecg_baseline_wander,2,hard,signal,9300,15000,Autoencoder,0.412,0.0067,0.9317,0.0557,0.1051,3.247,0.7976,0.834,True,0.64152,518,5662,38,8782
ecg_baseline_wander,2,hard,signal,9300,15000,LOF,0.4708,0.0154,0.9428,0.1559,0.2676,2.625,0.88,0.8996,True,1.825495,1450,5612,88,7850
ecg_electrode_dropout,1,easy,signal,1800,15000,ZScore,0.8354,0.1795,0.4178,0.945,0.5795,1.925,0.9687,0.9555,True,2081314285.714151,1701,10830,2370,99
ecg_electrode_dropout,1,easy,signal,1800,15000,RobustRollingZScore,0.8635,0.022,0.1287,0.0239,0.0403,0.739,0.369,0.0962,True,733013.864408,43,12909,291,1757
